99999 100000
0 42043 30
1 32094 57648
0 27445 31
1 12268 93279
0 34708 91
0 25795 13
0 99723 71
0 81495 52
1 7905 34127
0 69681 31
0 40701 85
1 8994 29110
1 30829 92711
0 70945 81
1 46227 73655
1 30487 44222
1 45102 56707
0 83511 91
0 63600 73
0 3204 90
1 4992 45863
1 2979 68512
0 38997 34
1 50207 55080
0 91448 66
1 33049 55867
1 22645 75040
1 532 96861
0 70389 36
0 40301 71
1 40339 71969
1 44723 70751
1 9524 43020
1 2812 93867
1 6449 38233
0 86442 1
1 82465 91596
1 1214 36853
1 1321 79165
1 2586 63430
1 7791 52042
1 16482 81854
0 20063 32
0 36632 96
0 6731 7
1 14914 54025
0 25026 86
0 61342 6
0 64175 37
1 18384 51927
1 61425 83838
0 73021 73
0 26139 50
0 77484 79
1 9072 50383
0 51066 62
0 39972 5
1 22264 85835
0 98098 73
0 91854 98
0 29246 60
1 39319 62609
1 3252 70541
1 17636 96291
1 4088 74444
0 43279 30
0 93483 97
0 71417 44
1 33239 85496
0 83482 65
0 39224 62
0 49781 60
0 43015 81
1 33043 54203
1 69719 87728
1 41661 67558
0 99317 7
0 3534 92
1 20013 20915
0 38172 76
1 14945 66155
1 47848 68984
0 10666 26
1 8720 9910
0 20749 11
1 4823 41935
0 33585 97
1 5122 47007
1 31133 59030
1 88763 97007
1 26545 93015
0 92610 63
1 10064 20271
0 72953 14
0 86557 6
0 74068 92
0 87840 0
1 36422 60963
0 67055 99
1 2793 65694
0 30891 18
0 63341 38
1 14074 79361
1 50331 66235
0 92956 25
0 86304 32
1 7420 29349
0 67402 41
1 467 57803
0 94195 90
1 81866 83754
0 67127 96
1 2398 88554
1 23239 33897
1 2059 90315
1 60365 64430
1 71184 99795
1 35013 66029
0 70083 87
0 86859 13
0 50001 75
1 15464 60552
0 63735 33
1 37110 99059
0 19480 50
0 93464 95
1 18672 71556
0 46393 81
1 34118 60640
0 11656 13
1 28592 51268
0 83523 65
1 21914 27740
1 50854 76801
1 54914 89746
0 9074 49
0 72790 84
0 52789 67
0 26838 42
0 36511 71
0 67173 91
1 39209 76220
1 12502 80179
1 15271 84606
0 89435 6
0 70419 94
1 51467 63037
0 34803 99
0 47479 44
1 6911 16258
1 27726 61445
1 9566 43288
1 84175 90219
1 5316 12791
1 59949 69922
1 43945 62916
1 42303 55429
1 73373 80055
0 51139 13
1 19288 97304
1 80746 91989
1 73017 89024
1 63344 82981
1 66534 66792
1 73120 90132
0 30212 60
1 26343 98249
0 19038 8
0 49408 49
0 96464 2
1 76997 82322
1 42886 83222
1 30257 74612
1 17146 18003
1 39777 85749
1 50827 51938
1 7524 67009
0 70516 8
0 65282 56
1 71305 72233
0 60836 45
1 83827 97741
1 33895 63616
1 32111 64645
1 57400 94481
0 22439 65
1 46244 57211
1 1461 14668
0 73293 22
1 14717 58822
1 52221 54696
0 69639 64
0 27221 77
1 48249 68673
0 42035 65
1 39548 97791
1 97618 99730
0 64426 46
0 51597 8
0 19082 71
1 23328 38744
1 29761 89694
0 86854 71
0 89681 39
1 17115 38385
0 43189 46
1 19738 85915
0 98667 59
1 16672 84821
1 638 94283
0 24828 53
0 27218 69
1 16470 88580
1 49467 87588
1 3904 25968
1 64278 81433
0 2224 90
0 4367 86
1 82414 86496
0 53977 89
1 75630 89300
0 69722 91
0 71521 67
0 19135 59
1 26348 84929
0 56357 19
0 2809 55
0 53643 83
1 5553 90859
1 22804 99282
0 11338 93
0 45116 15
0 21302 67
1 38403 75250
0 46175 56
0 53505 78
0 30051 3
0 67476 12
1 10314 36555
1 69206 82426
1 16067 81035
1 62703 75933
0 86788 88
1 25699 87183
1 75263 96500
1 20672 54119
0 8783 79
0 45470 78
1 10775 49797
0 40998 86
0 86121 25
0 86464 44
1 14127 42246
0 76176 46
1 13340 35112
0 44310 8
1 50110 89264
0 80043 32
1 39550 57979
1 23752 43473
0 3453 92
0 56949 38
1 23136 90320
0 81873 77
1 10250 86272
0 46367 83
0 98967 84
0 37885 18
0 4472 92
1 3817 72512
1 97534 98403
0 95356 31
0 23898 83
0 55990 87
0 35103 72
0 37662 87
0 69818 54
1 15490 36650
0 30847 60
1 41713 51643
0 23566 84
0 56912 83
1 14275 42578
1 74222 93845
0 23669 69
1 51914 95683
1 19448 79646
0 8102 41
0 28542 28
1 6161 63006
0 35571 93
0 94205 63
1 21997 55655
1 8225 10695
0 1909 20
1 30400 33514
1 9485 92244
1 42196 86126
0 88377 56
1 36111 81336
0 89364 58
0 8611 25
0 84038 77
0 18461 85
1 17767 58378
1 64180 77078
0 8201 42
0 63547 64
0 32346 16
0 4047 94
1 27627 78480
1 3440 68071
1 60151 86774
0 66648 43
1 1144 40675
1 13784 75035
0 93044 89
0 3678 65
1 6947 29117
0 74237 92
0 60326 96
1 57703 98690
1 12079 99648
1 23807 87813
0 28651 45
0 64517 36
0 44595 63
0 68249 15
1 22772 49670
1 84501 97099
1 28198 72478
0 71599 38
0 34878 43
1 24530 77823
1 10742 54017
0 11974 41
0 90006 75
0 48149 89
0 87938 10
1 36647 91697
1 38326 39549
1 49876 85578
0 29202 10
1 5631 62638
1 8100 99780
1 4622 67686
0 65368 37
1 12232 83452
1 2633 24757
0 60827 36
0 37162 6
0 93847 70
0 79845 78
0 67914 63
1 27490 40844
1 994 18678
0 92514 56
1 49056 88651
1 44574 82808
0 36495 55
1 7721 17370
0 56853 61
1 12492 88378
0 97642 28
0 58434 39
0 32233 52
0 87534 6
1 21838 48497
1 27149 85649
1 58554 58606
0 16848 2
1 7021 7154
1 23086 73065
1 49809 85498
1 50014 91937
0 22936 35
1 45933 85331
1 11867 39634
0 68318 2
0 69349 22
0 27514 96
1 66377 87898
1 11441 23841
0 97234 25
1 68297 86393
1 65977 74630
0 63465 62
0 6689 47
0 7191 57
1 10797 98732
1 6270 17840
0 1498 25
1 22216 76404
1 47742 82051
1 78108 80294
0 97160 54
0 37282 37
1 25062 93146
0 93774 81
1 48072 88076
0 49723 98
1 6752 85510
1 68064 79291
0 54143 62
0 17088 21
0 93740 25
0 84044 31
0 14461 74
0 67054 89
0 85772 28
0 4761 90
0 67540 88
0 72545 83
0 54462 54
1 1023 35810
0 97910 9
0 7859 14
1 65530 73151
0 98013 42
1 24849 77274
0 70542 78
1 6187 40772
0 76254 14
1 90395 95313
0 3755 61
0 73794 51
1 6004 92819
0 22429 34
1 1212 64583
1 49533 99929
1 4396 51560
1 70059 71962
1 83184 92904
0 23014 97
0 49263 16
1 21812 57303
1 2900 55491
1 36334 92736
1 31887 76165
1 12363 66259
1 25682 25917
1 51731 53283
1 3749 75663
1 21664 35056
0 21978 69
1 34628 83818
0 62623 21
0 16254 97
0 87882 96
0 86922 34
1 45576 70405
0 67351 8
0 99136 79
0 99392 94
1 51041 54304
1 72781 93873
0 80784 91
1 15069 80416
0 60804 99
1 52274 73537
0 3072 50
0 83415 83
0 51180 65
1 31655 42366
1 83521 94133
0 28718 47
1 91059 96354
0 59828 72
1 83605 84674
1 4045 44768
1 2353 78657
0 95551 0
1 74497 88664
0 65373 48
1 922 52489
0 26890 99
1 18434 23752
1 94466 97058
1 12073 61388
1 50259 93216
1 3724 64022
1 11400 24079
0 87448 62
0 13562 10
0 35656 87
1 82559 98314
0 64302 34
0 61735 97
1 62824 98810
1 69425 95767
1 30169 93796
0 71691 93
1 32376 79786
1 22597 45474
0 99731 91
0 80823 97
1 11585 97479
0 59159 36
1 7572 78592
1 1594 61325
1 19707 97422
1 63911 93888
0 64937 11
1 18136 86450
1 19486 96415
0 23149 83
1 37235 79473
1 52801 89542
0 56184 84
0 74004 74
1 15930 64774
1 14669 37616
1 23902 49038
0 65353 15
1 184 18979
0 5582 89
0 66287 9
0 26071 84
0 48767 91
1 6684 8860
1 14130 62963
1 65760 85357
0 2016 70
1 51959 96607
0 22457 17
0 81548 14
1 13919 39473
1 11706 38868
0 73931 92
0 93268 78
0 97119 61
1 31974 99609
1 10001 66984
1 46164 94777
1 28450 73633
0 27658 37
1 449 8834
1 40415 79293
0 38871 12
1 16639 45502
1 67299 72953
1 26366 84188
0 95856 93
0 86053 96
1 42177 59544
0 70251 64
1 25248 54878
1 35249 35394
0 43435 72
0 39531 14
0 64483 64
0 15661 68
1 41054 73925
1 2863 29102
1 4018 56656
0 25985 34
1 38262 56514
1 64736 80792
0 52898 26
0 49929 60
0 73508 62
1 47072 55725
0 67191 52
1 16068 75132
0 63669 49
1 14551 42860
1 34560 73023
0 6018 62
0 96965 70
0 18184 13
1 30830 80113
1 44532 91895
1 20614 47270
0 86475 5
1 9287 70141
1 16660 86604
0 83940 86
1 42910 73539
0 57885 32
0 45579 65
0 69164 93
0 88000 51
1 46291 49790
0 39587 96
1 18613 32869
0 50113 32
1 23284 93354
1 53199 80718
1 29137 47898
0 30733 37
0 8323 44
0 65853 97
0 26048 46
1 36265 94753
0 74348 33
1 85879 99237
1 27642 84973
0 87266 87
0 556 4
1 45577 56201
0 71091 73
1 81333 92427
0 59267 31
1 80531 94016
0 37992 46
1 24883 56187
0 34967 45
1 41265 72162
0 91628 79
0 42627 80
1 50372 70189
0 93639 14
0 72043 55
1 25963 96408
1 22115 93117
0 89919 2
1 9580 67369
1 83011 85765
1 4255 95495
1 54643 97697
1 33032 55333
1 3910 92543
0 58565 58
1 55303 70761
1 23582 66578
0 66352 44
0 53134 33
1 50240 94345
0 66470 37
0 59894 94
0 78302 98
0 55021 4
0 77746 9
1 8011 35970
1 9307 48706
1 78680 98159
0 62018 66
0 50592 68
1 4796 86870
0 25021 45
0 19629 75
0 19295 99
1 11101 36660
1 34386 88584
0 84360 36
1 47020 60701
1 2020 57802
1 19967 64192
1 1008 47317
0 2487 16
0 69281 52
1 45947 80857
1 15998 33570
1 7322 24416
0 38377 67
1 32088 66212
0 40322 89
0 66474 91
1 32384 56127
1 33598 78778
1 4042 18252
1 10106 58942
1 9407 79928
0 17018 26
1 37381 61325
0 78325 63
0 65893 46
0 28954 62
0 25223 97
1 17341 52461
1 45873 54001
0 29864 16
1 81415 85951
0 69732 17
0 68374 42
1 21255 47598
1 50227 64090
0 26916 66
1 19795 39002
1 22859 92719
1 44054 57664
1 61224 82678
1 22219 69028
0 11622 43
1 65248 74231
0 63498 38
1 9420 94438
0 26838 33
1 20230 53956
0 21880 71
1 32061 66323
1 32952 59390
1 48619 64037
1 6671 92249
1 28627 42394
1 14640 20624
0 77521 94
1 31748 97617
0 75608 18
0 92967 3
0 74747 21
1 62784 83255
0 60646 40
0 49705 67
1 73812 99150
0 18296 23
1 20459 44772
1 59330 68325
1 25381 32855
0 4521 63
1 16833 18648
0 18484 22
0 19495 69
1 1997 90056
0 74786 69
0 25361 16
1 19173 28741
0 82938 64
1 72498 85207
0 29522 69
0 66382 83
0 78007 16
0 11087 93
1 29836 74804
1 67742 81162
1 17843 90613
1 32001 54882
0 10241 7
1 4943 72201
0 57903 4
1 28312 81368
1 70234 89577
0 8221 0
1 2335 38352
0 84645 33
0 39107 34
0 82893 57
1 20919 84770
0 39429 77
1 43433 66820
1 22651 47643
0 94600 76
0 89139 16
1 3096 65832
1 55176 88838
0 97929 70
1 43486 82469
0 12323 35
1 37333 95918
0 13732 2
1 78717 96440
0 69240 42
1 9765 82707
0 90799 28
0 6852 12
1 55112 65982
0 77738 75
1 24332 87868
0 96205 42
0 60151 46
0 68943 59
0 54620 70
1 2447 13863
1 48953 84304
0 26510 18
0 54750 44
0 99613 49
0 58866 75
1 32852 67098
1 88486 91044
0 81877 22
1 29631 60932
1 52048 98573
1 63628 91814
0 54432 84
1 51434 61451
1 36243 80310
0 77401 95
0 47417 35
0 78541 61
0 71208 42
0 31105 74
1 4671 37449
1 67003 79971
0 13249 67
0 19652 20
1 3700 74721
1 63718 69531
1 38360 88855
0 26679 22
0 31086 75
0 93094 78
1 57723 67916
1 62449 73512
0 52146 19
0 92835 7
0 60750 30
0 32748 72
1 53087 62179
1 48395 62489
1 6709 73507
0 51684 43
1 20000 26746
0 29299 54
1 34112 41621
1 11534 70794
1 26373 97750
0 2242 29
1 3381 26674
1 14488 99361
1 71935 72702
1 8945 81778
0 76109 50
1 87608 96044
0 19261 69
0 24590 2
1 45559 90386
0 57301 1
1 63479 83557
1 18610 40832
0 74587 42
0 82256 70
0 14533 77
0 78205 93
1 19549 28554
0 26903 48
1 89841 91856
1 7428 18556
0 46654 44
1 24858 73955
1 19845 99994
1 35413 58417
0 54277 40
1 25592 64093
0 7271 62
0 3895 83
0 50910 78
1 40373 47381
0 12009 3
1 47999 65268
1 55741 92801
0 69284 7
0 74540 54
1 15043 72493
1 25134 85907
1 38442 84518
1 731 53583
1 24154 68755
1 14174 90595
0 1122 69
1 23186 33500
0 2667 6
1 17399 84280
0 99694 98
1 21784 43424
1 14636 38404
1 24929 85708
1 4021 86386
0 18358 43
1 49541 72746
0 20701 2
0 55920 59
1 16332 20402
1 71863 88058
0 54315 50
0 99679 98
1 38074 68306
1 45863 71770
0 52135 40
1 47811 60889
1 55121 85182
1 48382 81496
0 51798 15
1 11850 72533
1 61148 82254
0 83525 63
1 5207 45102
0 20129 85
1 5430 93621
1 789 56033
1 15207 39803
0 33665 66
1 77324 89519
0 75642 24
1 4757 64642
0 95182 85
1 7964 78356
1 8475 79290
0 71568 19
0 56589 45
0 47990 73
0 92397 31
1 34676 81537
1 7581 78494
1 14244 17617
0 85822 59
0 52586 56
0 25606 49
1 48742 96921
1 581 584
0 47584 89
0 36988 78
1 30179 31118
1 36006 74145
1 23155 74577
0 94622 51
0 28971 94
0 69274 3
1 2769 55393
1 24087 50229
0 77623 4
1 45612 94099
0 18576 30
1 27997 71147
1 13508 80953
0 50776 17
1 18967 66044
0 96434 29
1 9085 95182
0 42942 34
1 17147 86389
0 14173 62
1 65821 76862
1 20865 42582
0 77930 39
0 55846 56
0 51863 91
1 56518 82335
1 16070 53998
0 63375 13
1 47343 79791
0 68784 46
0 36913 84
1 54671 85610
1 45464 64249
0 92299 82
0 35439 76
1 44857 65687
0 88504 96
0 86163 28
1 4845 74346
1 81109 96712
1 27322 91312
1 1513 73499
1 43015 62587
1 46849 67119
0 1062 97
1 28182 48162
1 9145 44205
0 1194 89
0 22030 54
0 78225 56
0 5521 83
0 60843 0
1 17179 71592
1 8113 39138
0 73589 58
1 15388 91326
0 35485 67
1 31372 35989
0 7341 38
0 9854 46
1 66019 91765
0 42019 18
0 82724 76
0 1648 12
1 50677 82361
1 27338 43212
0 31284 20
0 27316 68
1 29065 74601
0 83592 47
0 81692 50
1 20035 89523
0 76582 32
0 74460 34
0 13968 37
0 85967 81
1 51699 85718
0 11282 55
1 38599 48852
0 20850 97
1 4388 53812
1 19719 56203
1 56849 67145
0 45960 3
0 5376 38
0 83581 59
1 14760 93631
0 84050 73
1 736 80704
0 76565 35
0 85449 67
1 75415 86586
1 4710 58099
0 42727 5
1 28818 51976
0 60887 46
1 5097 60445
1 49154 65649
1 28024 87512
1 58467 68749
0 51060 40
0 38609 91
1 14418 84939
1 17907 29143
0 34632 89
1 4597 29511
0 30561 79
0 14921 67
1 52996 73866
1 17007 83256
0 29652 2
0 99001 52
1 13302 86097
0 8093 35
0 96543 29
0 17091 75
1 2552 96918
0 45591 3
0 36615 53
1 3650 9514
1 44346 92323
0 48149 2
1 54871 82688
0 40188 3
1 16746 22133
0 87162 77
0 77193 73
1 34573 59583
0 96523 25
0 19438 67
0 13148 12
1 20566 55590
1 38332 83686
0 66811 64
1 2424 82397
0 50859 20
1 9048 10958
0 62377 76
0 69483 67
0 31386 78
1 39978 72342
0 50414 60
1 52565 90828
1 28569 35162
0 26328 78
0 22282 47
0 31791 38
0 80055 79
1 21841 46873
0 84188 49
0 50692 7
1 18512 85186
0 67976 94
1 57521 69584
0 84641 59
1 57274 89119
1 20980 97596
0 52528 72
0 26968 8
1 9944 64956
0 69601 54
0 40913 75
0 82491 87
0 86431 36
1 71522 98873
0 74965 8
1 13889 30462
0 24149 11
1 4930 60668
0 84733 58
0 92387 65
0 46294 23
1 83360 89766
0 51336 61
1 10441 27556
0 47864 14
1 72581 86902
1 93961 95080
0 2450 26
0 25455 10
0 85817 51
1 10566 56599
0 23048 48
1 38313 85138
1 32986 48230
0 99661 67
0 88689 8
0 56259 70
0 92488 60
1 58469 85994
0 60579 7
0 35216 79
1 25482 43646
1 23983 84637
1 25036 81403
1 65999 72702
1 41423 49619
0 60060 44
0 40101 68
0 69559 11
1 19866 60040
0 64405 82
0 62080 52
1 50189 91524
0 18220 97
0 66589 32
1 8915 22956
0 86516 23
1 65869 88344
1 67587 83881
0 99565 70
1 73 58857
0 50573 81
0 48756 38
0 58763 11
0 68964 24
1 82281 98221
0 79212 53
0 40336 16
0 49956 82
0 2487 59
0 54509 52
0 32054 25
0 27269 97
1 6674 13525
1 21119 22787
1 29271 73175
0 44578 13
1 3886 67205
0 97069 28
0 44429 75
0 36699 6
1 68072 99102
0 44767 38
0 91343 65
0 34824 11
0 74304 84
0 45131 60
0 63256 7
0 88698 18
0 24133 78
0 32391 87
1 33002 42733
0 76578 92
1 24744 69904
1 43808 64263
0 75890 42
0 3718 83
0 58439 73
0 10775 99
0 15274 37
0 3902 93
1 23778 51971
1 1128 30820
0 64973 13
1 34447 53538
1 2035 30764
1 8898 45242
1 9643 73001
0 26465 24
0 90769 94
1 55956 82241
1 81273 92686
0 37126 70
0 48425 65
1 47497 89774
0 2008 7
0 40730 98
0 50072 34
0 82917 44
0 61048 51
0 9737 80
1 86457 96945
0 91512 93
1 44555 92674
1 10300 67250
1 53664 80898
0 28346 38
0 13302 89
1 62718 87172
1 22874 85625
0 14045 67
0 67212 34
0 4699 90
1 70005 76995
0 35459 74
1 5759 99797
0 45603 30
1 63408 83007
0 86095 49
1 13912 33276
1 16306 31984
1 19109 34559
0 81257 76
1 40760 76764
0 73095 87
0 27072 31
1 10501 67949
0 63891 7
1 1782 54332
1 45554 74338
1 16467 21105
0 45377 90
1 1707 70959
1 1956 92395
1 19908 64726
1 53933 60787
0 54308 22
1 357 24371
0 44129 81
0 22256 25
1 38208 91537
1 47651 71970
0 40189 74
0 52012 98
1 9804 13367
0 20949 45
0 72771 21
1 33694 38566
0 30699 89
1 5208 16003
0 92657 46
1 35159 77874
0 82841 8
0 47235 45
0 3028 90
0 42703 89
1 44062 98285
0 1049 44
0 1970 1
1 49888 86686
1 4097 55285
0 9727 82
0 25780 19
1 24942 77464
0 40083 60
0 83556 32
1 49839 51863
1 20080 96234
0 92244 5
0 39614 54
0 72536 13
1 15803 65718
1 5396 36084
0 47944 12
1 29459 93627
1 49203 85543
1 44669 52047
1 48578 71223
0 22084 21
1 52968 74567
0 8079 43
1 68927 81057
0 53149 49
0 8648 27
1 70149 85236
0 3480 85
0 49626 48
0 6381 22
0 71809 27
1 10025 41640
1 46354 53045
1 22694 72836
0 1193 32
0 64765 17
1 46604 93621
0 79277 50
0 4226 18
1 65028 91177
0 50560 73
0 27713 1
1 3195 70672
0 83237 83
1 9683 73901
0 53241 93
0 32636 85
1 27607 33796
1 32321 59243
1 46396 74588
0 82791 16
1 3169 98214
0 10859 76
0 11997 31
0 99015 36
1 22924 59992
1 58810 87369
1 72818 99154
0 19488 23
1 40254 48950
0 95249 63
0 1834 30
0 50532 60
1 63391 66859
1 60175 92013
1 24574 68500
0 5675 3
1 11893 37522
1 71613 73566
1 3181 12333
0 42954 45
1 52567 86380
1 33313 40197
0 37092 55
0 63212 13
0 11375 7
0 25427 99
0 91168 30
1 10852 65375
0 4480 11
1 31118 42763
1 38524 39678
1 15062 67673
0 50485 65
1 21045 93329
1 79784 84928
0 77018 59
1 25212 31441
1 17045 84036
0 10132 77
1 993 72753
1 4216 58295
1 38759 98622
0 41235 2
0 81047 99
0 39626 67
0 88741 88
1 37407 52916
0 57588 5
0 59940 62
1 37465 94418
0 7428 73
1 70711 82313
0 96977 27
0 4958 29
0 16655 21
1 18972 38703
1 9354 25321
1 26776 48180
0 66259 46
0 88435 99
0 31297 45
1 21877 64349
1 7319 31449
1 56471 59270
1 58461 70611
0 13488 83
0 61784 31
0 49774 82
0 57220 15
0 13644 24
0 85699 66
1 30680 52014
1 22444 57828
0 24718 32
1 9627 94295
1 78469 85833
1 30804 77612
1 3816 43290
0 28882 24
0 69489 59
1 45030 82112
0 58044 38
0 73184 59
0 66169 44
1 3646 97847
0 87336 51
1 33791 61535
0 30010 54
1 38763 74668
0 44276 41
1 1870 26296
1 16065 16474
1 28271 31383
1 62049 98536
1 34986 56706
0 50650 83
0 17589 26
1 3960 97634
1 15572 32126
1 54448 85398
1 18073 89039
0 6841 36
0 1931 43
1 30307 85709
0 98272 47
1 37969 86053
1 232 55454
0 55854 31
0 53644 76
1 40005 61251
1 1635 13950
0 27048 32
1 82166 93456
0 15718 5
1 9321 11195
0 71001 64
0 57737 21
1 40364 41535
0 51302 82
0 27060 94
1 36776 99874
1 3280 40136
1 22185 25056
1 41076 89447
0 28905 36
0 18031 99
1 9746 60213
1 31318 70277
1 59998 76954
0 82450 74
1 16485 47392
1 37837 74776
1 435 13661
1 13781 43672
0 98189 28
0 37836 30
1 67030 94993
0 81969 26
0 24158 64
1 25321 54282
1 32175 64257
1 5678 71767
0 72879 50
1 63574 69966
1 9636 14710
1 72630 92735
1 40697 60049
1 21266 75668
0 11417 30
1 52172 69103
1 45532 64265
1 24792 70427
1 47410 48735
1 33024 81983
1 22086 63669
0 18661 66
0 39315 10
1 6772 33010
1 26228 43118
1 14054 50605
1 9793 64277
0 65989 85
1 83563 97265
1 83144 85049
0 75588 74
0 4173 9
0 38368 5
0 2806 92
1 766 80433
0 91762 77
0 70232 66
0 70590 8
0 18223 63
1 12762 44221
0 71679 0
1 1803 6154
1 72230 76204
0 46791 15
0 22167 39
0 39490 42
1 46199 63695
0 56061 0
1 11554 61295
0 76136 75
0 11639 85
0 46802 89
1 19399 47575
1 61754 86690
1 3502 54975
0 45922 26
0 45576 60
1 33089 51711
0 2550 76
0 29568 13
1 75715 78837
0 39683 64
1 57412 90564
0 95229 52
1 37580 50696
0 38799 70
1 57523 59456
1 28606 66604
1 60445 78667
1 11170 82733
1 57898 96856
0 21715 16
0 57085 78
1 4449 38185
1 65523 74627
0 97090 91
0 58304 23
0 75133 62
0 19780 30
0 81316 18
0 72930 9
1 48154 57859
1 42567 74896
1 34806 99221
0 82806 19
0 69959 42
0 54534 49
1 40292 99038
0 39574 75
1 10743 92768
0 11855 25
0 41626 69
1 42438 68081
0 54711 17
1 3307 98714
0 3395 89
1 52761 78116
0 41404 13
1 39167 40108
0 40356 12
0 32938 24
0 72255 56
0 49130 64
0 94269 57
1 3805 35906
1 42366 74898
0 37905 30
1 68459 92155
0 58676 45
1 63581 97926
1 57395 64396
0 41669 2
1 25068 50953
1 65951 72241
0 49327 38
1 26252 61089
1 2830 43626
0 96812 14
0 46734 21
1 11982 82116
0 15367 91
0 35537 50
1 14167 35282
0 16966 77
0 10636 37
1 79454 89273
0 97728 90
1 80556 88606
1 71613 73667
0 42452 52
0 75800 77
1 21401 38817
0 68370 9
0 63006 20
1 3363 86061
1 9718 44423
1 990 73969
0 57277 46
0 56809 44
0 31066 18
1 75367 79454
0 11351 80
0 93460 69
1 19681 37948
0 34056 21
1 64205 71898
0 30091 64
1 8879 45290
1 25008 82750
0 89951 11
0 55445 21
0 84298 75
0 59939 70
1 59493 82870
1 43894 49164
0 93407 2
0 24273 85
1 44729 92289
1 85492 88982
1 59991 89525
0 15318 4
0 17422 18
0 46535 43
1 29276 93030
0 14651 9
0 37105 78
1 69800 72968
0 78915 50
0 74340 46
0 8351 29
0 66845 16
0 14053 72
1 2252 44119
1 69087 81095
0 93012 59
1 3388 77601
0 58159 8
1 8630 46038
1 55306 86605
0 61114 95
0 65972 29
1 14036 15592
0 13863 52
1 41668 87613
0 59352 75
1 89418 97188
0 99205 46
1 5550 15323
0 80170 58
1 19634 75403
1 20568 43946
0 80506 7
0 17364 16
0 95181 28
1 13164 39277
0 18148 75
1 68530 80478
1 74059 88705
1 33739 59956
0 65629 63
1 28016 48209
0 20932 12
0 98058 73
1 16221 61866
1 10515 32330
0 40220 8
0 68414 55
1 35406 71895
1 28033 30244
1 39046 59383
0 23298 55
1 335 14095
1 1870 48461
0 68295 25
0 640 57
0 79670 94
1 872 10534
0 99125 31
1 70508 79285
0 85457 87
1 22618 73014
1 29749 96375
0 42947 79
0 60755 33
0 69558 71
1 26903 43438
0 85028 86
1 34695 82777
0 94450 51
0 15024 69
1 19700 71906
0 71901 3
0 67691 17
1 26398 38306
1 11177 66524
1 92343 92658
1 2416 32314
1 10860 81084
1 21018 39415
0 46448 40
0 76904 81
0 83426 28
0 8616 56
1 29192 71229
0 35953 12
1 59110 82358
1 19648 26586
0 34329 63
0 53164 1
1 30338 93896
0 29260 96
1 83151 86030
0 41824 5
1 40894 99744
1 31189 64872
0 37987 58
0 78011 44
0 68914 75
0 71747 62
1 90796 97824
1 13476 77144
0 27556 76
0 41392 38
1 16734 35750
0 76065 97
0 95980 23
1 28626 79384
1 89366 94617
0 42961 5
1 39841 47250
0 28936 74
1 21749 24603
1 3222 48713
0 87542 51
0 92470 95
0 42446 20
1 6307 65510
0 19785 80
0 66445 76
1 37387 61908
0 24206 87
0 84038 38
0 59201 17
1 43934 72925
1 1634 63957
1 16423 66268
0 8820 54
1 70704 92812
0 64195 42
0 47281 66
1 56273 95713
1 69694 86611
0 89590 61
1 65098 93231
0 12137 55
0 40071 63
0 21006 7
1 62242 69503
0 59195 51
0 47309 57
1 5577 71139
1 47155 83972
1 43691 62577
1 8724 41658
1 1647 9687
1 11355 81834
0 85205 25
1 6611 52568
1 21348 27341
0 35234 65
0 15417 95
0 53736 99
1 39227 56447
0 73830 7
0 66264 90
0 60556 96
0 70852 59
1 48796 87530
0 38022 43
0 86431 42
1 3945 94086
0 65999 31
0 72455 21
1 21556 65375
0 99286 12
1 13040 82202
1 49476 94154
0 96920 15
1 16046 39575
1 62792 88596
1 56721 68928
1 9062 33736
1 75490 90544
0 50711 45
0 12082 94
1 7023 39517
0 90898 82
1 24563 81615
0 48938 48
1 21377 46058
1 49976 80259
0 32695 84
1 70001 84941
1 7129 99746
0 52834 38
0 64932 32
0 40331 35
0 34613 8
1 38771 43643
1 310 68286
1 8491 32032
1 7602 84104
0 98014 12
0 9432 94
1 2266 25507
0 13680 42
1 30661 55438
0 20758 19
0 54566 94
0 31534 25
1 36620 96577
1 59004 67160
0 38757 29
0 8771 30
0 47231 56
0 37100 98
0 70271 2
0 3315 96
0 15512 45
1 55878 82347
1 32995 49276
0 87510 42
0 30791 22
1 55403 82805
1 35244 99137
1 28501 44640
1 62928 80844
1 30705 33074
0 77984 94
1 80340 83743
0 66664 54
0 437 10
1 23528 63427
0 37241 24
1 40380 57698
0 49008 88
0 39820 81
1 41969 44231
1 5344 87448
1 20456 76773
1 14277 56568
1 4579 35164
1 31652 41368
0 29783 46
0 70031 38
0 56145 0
0 93279 52
1 78653 80711
1 74757 91825
0 26430 98
0 61158 94
0 73619 57
1 25433 85854
1 21827 34969
0 77909 41
1 40270 72487
1 15379 93633
1 8181 61334
1 14030 58413
0 66657 12
1 6940 85295
1 66913 90101
1 10970 19752
1 32407 86089
1 21830 98865
0 64363 89
0 49956 9
1 74871 84991
0 1904 2
1 42395 49365
0 76230 45
0 34022 23
0 79371 62
0 5051 15
0 26887 92
1 68525 92667
1 25170 88574
0 52755 16
1 17222 65420
1 83186 94814
0 36851 30
0 39446 17
0 24524 71
1 13392 17987
0 52706 33
0 54185 51
1 3702 32012
0 83372 96
0 10574 13
1 3169 4359
0 32339 38
0 42361 96
0 19921 60
1 47901 99300
1 21686 72531
0 33545 79
1 22731 94385
0 50501 18
0 10965 83
0 17516 95
1 13594 69651
1 26127 34522
1 27208 98288
0 87191 23
