99998 100000
1 26177 30564
0 6792 73
0 54620 30
1 1195 91026
0 3053 10
0 83799 12
1 19294 29996
0 85466 63
0 46792 68
1 11957 99777
1 25918 41921
1 49848 92711
0 54473 81
0 69744 41
0 25237 99
1 35034 38415
0 61386 0
0 52146 31
1 21611 24861
1 1488 80390
0 27134 16
0 84743 27
1 33636 49148
1 13429 72973
0 97804 20
0 95036 46
0 61194 1
0 63563 56
1 69624 74452
1 71661 71784
0 5868 20
1 38038 91961
0 57834 35
1 20591 86954
1 65823 76528
1 28241 81752
0 41017 6
0 71222 63
0 90683 21
1 39828 58982
1 75733 90512
0 41478 76
0 43846 44
1 43407 64527
1 20739 40913
0 76842 1
0 41693 69
0 91120 38
0 20456 73
1 758 85412
0 30845 24
0 51268 0
0 54558 12
0 82826 15
0 34232 79
1 12197 51857
1 56455 96298
1 4514 24158
0 47064 15
1 51224 97304
1 569 26374
1 30203 47213
0 36908 33
1 72318 77477
1 40739 41016
0 20522 23
1 80357 82727
1 15066 65690
1 21147 61775
0 22207 29
0 60723 81
0 73449 74
1 10178 46179
0 38882 95
0 97315 4
1 18944 61483
0 1469 22
1 15943 40298
0 56690 16
1 19636 22149
1 26709 97885
1 67720 93535
1 71876 76937
0 58883 56
1 9244 94813
0 56415 20
0 60973 27
1 36568 98884
1 49686 71237
1 40764 95219
1 40909 71408
1 29135 97363
0 3644 53
1 22500 55148
1 71473 98427
1 58723 81762
0 86302 2
1 53754 88181
1 44317 49183
1 17698 88143
1 60140 78888
1 14641 43753
0 14901 9
0 7285 55
1 22488 68362
1 3732 85532
0 13541 63
1 11971 84495
1 47721 99171
1 16980 92766
0 75364 91
0 43044 95
1 18749 59274
1 48184 72688
0 76356 30
0 97124 75
0 15483 28
1 5777 93405
1 20817 62964
0 609 53
1 84341 97383
1 83082 92678
1 82145 98122
1 36484 78461
1 43004 51687
0 76112 20
1 16744 36310
1 42784 97632
1 78243 78989
1 53878 99563
1 23101 86141
1 46044 88733
0 73946 93
1 19352 57460
0 34959 30
0 63727 7
0 64504 24
1 36768 82497
0 94718 55
1 20986 58873
1 14272 62169
0 87153 38
0 29073 89
0 76011 83
1 67121 68162
0 77614 71
1 42908 97682
0 10931 44
0 29005 23
0 1969 83
1 51514 56019
0 34695 83
0 56248 42
0 96170 52
0 48701 14
0 70486 72
0 14446 53
1 38497 70241
0 58208 1
1 34196 42977
1 30714 84718
0 57986 59
0 74590 67
1 11439 27600
0 85277 20
0 62960 78
1 41516 65175
0 55027 86
1 31568 61770
0 38717 42
1 9623 15408
0 59533 49
1 82131 91746
0 96161 26
1 38987 66382
0 95716 4
0 70081 80
0 33669 67
1 71966 84790
1 25119 65156
1 64773 96534
1 56245 95317
0 88178 23
1 16907 31151
0 23697 57
0 66939 76
0 21072 46
1 19767 84030
1 10924 83075
1 43034 55924
0 2556 26
0 5976 62
0 88606 32
1 31591 32964
1 573 69379
1 35487 84748
0 97139 89
1 66695 91294
0 42353 98
0 19790 55
0 60881 7
1 58507 93646
0 59256 89
0 9068 15
0 42378 77
0 24559 6
0 85771 13
0 98315 20
0 69013 45
1 1406 26648
1 1874 68486
0 82514 9
0 67197 42
0 92684 37
1 45868 77498
1 31767 66227
0 47725 37
1 56513 97461
1 2333 58839
0 79352 38
0 11695 45
0 66227 41
0 13893 72
1 14478 71321
1 193 62107
1 34579 89394
1 10458 26375
0 3101 23
1 20293 30956
1 20155 28806
1 2029 14847
1 10199 53167
1 6314 79230
1 10203 68783
0 26356 11
1 81938 93918
0 44995 60
0 73946 42
0 14222 68
0 2282 13
1 9977 92346
1 43536 89924
1 58835 83579
1 36316 52709
0 46028 67
1 16262 72900
1 51319 89096
1 14836 87598
1 66651 75822
0 82808 40
1 24016 42097
0 10649 97
0 30222 86
1 52619 80229
1 12164 60454
1 5792 68427
1 42341 55445
0 44804 75
0 57042 73
0 40276 98
1 47671 88958
1 51140 82230
1 42542 48126
0 88835 99
0 23111 10
1 50121 91582
0 2684 10
0 3062 87
0 12918 47
0 53570 99
0 67120 39
1 59628 76447
0 66010 98
1 4258 25301
0 57955 66
0 24655 31
1 9966 75993
1 42106 43988
0 26671 55
0 45788 70
0 56243 34
1 71385 76922
1 44816 71184
0 27075 10
1 90266 91332
1 25826 46021
1 31773 75301
1 3281 45691
0 2400 61
0 15066 65
0 86265 26
1 38553 96594
1 33557 34861
0 21990 87
1 40978 65054
0 11482 85
0 4875 84
0 66134 48
1 16361 92416
1 34754 70457
1 59158 72855
1 27493 54284
0 20693 42
0 27668 29
1 36255 85782
1 42858 44258
1 50212 72160
1 69088 89631
1 68747 73467
0 23973 54
1 81946 83600
0 11757 10
0 94559 53
1 12856 90444
1 32731 60105
0 89951 69
0 43994 80
0 62579 10
1 39346 83811
0 33322 86
0 92766 48
1 4816 23549
1 87564 87782
1 49721 51586
0 24040 12
1 53152 74916
1 51378 52571
0 94916 80
0 25361 23
0 44177 68
1 17407 84253
1 79307 81272
1 83844 88661
0 20910 71
0 62027 13
1 30524 60043
0 12805 11
1 45768 47948
0 94398 31
0 62884 31
0 53102 65
0 22755 94
0 42006 66
1 59537 94664
1 76820 89897
0 21232 2
1 9617 22937
1 26499 28534
1 96416 97050
0 60567 63
1 51400 88196
0 80309 6
0 70861 53
1 21263 64516
1 19403 37880
1 26801 79356
0 37861 96
1 50436 76757
0 22005 51
1 60272 78220
1 61272 62287
1 36130 48689
0 10520 95
0 55326 43
0 76299 71
0 91905 13
0 53681 23
1 29663 94421
0 15905 60
1 11438 90260
0 1805 13
1 13258 17183
1 15980 73071
0 65891 55
0 82180 12
1 26980 95092
1 58918 73350
0 5141 34
1 23923 97454
0 93720 8
1 30373 96883
1 9568 83439
0 29126 26
1 5705 74626
0 76615 21
1 44516 87835
0 65911 72
1 37701 64008
1 47681 88041
0 51352 20
1 42474 51961
1 11977 82639
1 37303 54871
0 83143 20
1 33741 70837
1 36558 84868
0 4231 38
0 22650 74
1 15045 84065
0 65504 77
1 8797 16169
1 34291 92001
1 2533 52325
0 55788 41
1 38125 66121
1 54338 86994
0 83097 2
0 57850 90
0 86878 90
0 27981 40
1 10624 30622
0 71621 94
1 32766 47330
0 56967 8
0 39854 90
0 25951 40
0 39428 13
1 56585 98825
0 88675 34
0 39172 28
0 86016 29
1 80736 94893
1 50070 70330
1 5868 60547
1 30048 39155
0 45723 37
0 85462 87
0 5336 90
0 90479 40
1 40540 53430
1 29945 57820
1 3326 9855
1 63838 70364
0 64330 41
1 12116 93095
0 30578 57
1 2759 13572
1 43381 59047
1 47528 64687
0 88390 70
1 47137 59045
1 14968 24343
0 27951 94
0 48028 6
0 972 55
0 87070 25
0 37648 29
1 54205 92858
0 25941 0
1 71867 97351
0 17056 95
1 39310 53657
1 65489 76332
0 84074 7
1 10144 78328
0 39178 73
1 17498 30987
1 16425 67510
1 9685 74714
1 11721 73793
0 22352 47
1 51983 92950
0 45862 1
1 55428 58710
0 81805 88
0 3689 52
0 61503 99
1 25433 33708
0 26856 9
0 35512 56
0 11784 0
1 9373 49894
1 30510 97574
0 80694 53
1 34797 66041
0 3983 62
1 28657 97281
1 70400 88394
1 37180 46392
0 52590 1
0 3940 34
1 1672 35851
0 24802 3
0 59700 38
0 28456 5
1 4564 36040
1 1248 68241
1 6607 94887
0 73167 1
1 40769 77005
1 28459 76354
0 54067 34
1 83736 90356
1 29477 69626
0 84111 26
0 67339 99
0 71980 77
1 37630 52899
1 22801 33174
1 57086 81428
1 46092 66278
1 4852 19850
0 61208 2
1 1480 96436
0 76847 2
1 80154 85382
0 13791 7
0 60875 73
0 26856 2
0 67281 61
1 58450 84381
0 28032 29
1 35813 93309
0 27212 24
1 12051 19167
0 36334 17
1 12171 27915
1 64081 89308
1 59160 72126
0 83568 33
1 70839 71286
0 7558 57
1 75388 84715
0 47888 20
1 15757 78559
0 50327 88
1 7292 37592
1 59510 67241
1 17483 25188
1 25826 81055
1 69376 96254
1 57218 82648
0 47675 92
0 64464 48
1 56644 64919
0 88818 24
0 12328 25
0 5556 84
1 34238 40923
1 77866 91919
1 40567 79696
1 11325 32075
0 74825 34
1 72512 75142
1 36791 87153
1 13838 22779
1 72686 74589
0 83909 73
0 26774 73
1 57531 66171
0 27108 55
1 13519 57553
1 75043 83261
0 27424 46
0 94946 37
0 71054 15
0 67565 12
1 43475 78813
0 69731 74
0 97177 24
0 25717 48
0 33859 27
0 80673 5
1 34116 89276
0 74123 91
0 36847 52
1 11501 85107
0 17994 60
1 21253 82324
0 53336 99
0 38683 5
1 54081 62263
1 43589 68499
1 2990 95768
1 68878 73404
0 76679 11
1 6389 50643
1 18286 70478
1 36076 60827
1 63143 72330
0 64042 78
0 98898 80
0 43573 55
1 36181 93835
0 84176 78
0 75311 91
1 5451 32868
1 41936 68623
0 57797 96
0 34215 96
1 51873 55205
0 65199 14
0 21673 65
0 19178 99
0 86418 84
1 42562 84468
1 47674 94279
0 89037 30
1 18231 36237
0 74075 72
1 34643 98534
0 18614 33
1 15210 83526
1 31051 58225
0 22307 42
1 91228 98974
0 24012 2
0 68673 60
0 94151 59
0 73098 44
0 61771 18
0 23312 95
0 29768 41
1 43453 65140
1 32866 59936
1 5348 33567
0 53444 17
0 52766 41
1 10938 34470
0 83014 40
0 74019 23
0 46933 46
0 73043 51
0 94087 93
1 56915 91049
1 22632 23486
1 13956 17945
1 13188 59226
0 96393 92
1 7419 78907
0 88206 14
0 31365 34
0 88678 66
0 67273 37
1 31389 49661
1 11173 79609
1 72115 78503
1 65624 90809
0 33555 45
1 48145 81630
1 60340 86923
0 67001 11
0 93649 31
0 57414 79
1 35172 36548
1 46307 83311
1 8750 15434
0 45579 70
1 95138 99470
1 18883 33826
0 33816 38
0 35840 94
1 14002 26045
1 57556 80556
0 58096 62
1 33969 74025
1 58761 84433
0 53291 77
0 97672 75
0 68812 78
1 51457 85483
1 52191 64557
0 7201 23
1 655 83822
0 20541 32
0 59687 93
0 3794 72
0 45043 42
0 10009 49
0 27947 76
1 57033 74078
0 56468 96
1 9088 61814
1 24244 52316
0 86077 97
1 24320 54767
1 44794 91497
0 39783 8
1 36361 95479
0 11139 46
1 90154 90575
1 60934 73608
1 3481 66200
1 45197 51921
0 57616 83
1 55867 58856
0 69480 83
1 95954 96684
0 21146 79
0 17350 28
1 5710 15823
0 76834 61
1 33767 38041
1 61753 63679
1 88695 89801
0 89283 56
0 66513 63
1 44702 69074
1 18405 27927
0 8091 68
0 7829 52
0 96165 19
1 34027 66242
1 58579 70167
1 20855 88791
0 67863 40
1 2350 84486
0 76774 75
1 60382 62145
1 29012 35676
1 85881 98760
1 61848 91051
0 83545 8
1 29558 89684
1 31240 90821
1 960 53897
1 7037 37818
0 42166 61
1 77241 87264
0 53932 54
1 53143 86419
1 46904 68527
0 56969 65
1 21603 43977
0 73707 34
1 5566 10166
0 23694 63
1 32476 99810
1 45485 84691
0 51209 27
0 87087 24
1 18137 88501
0 62515 40
0 64200 98
1 27020 76773
1 14680 71946
0 13754 79
1 1283 10389
1 64233 90109
0 11588 59
1 571 26060
0 35369 63
0 73849 7
0 68135 59
0 11727 51
0 27898 96
1 33188 47905
0 40347 26
1 20835 39785
1 9506 15685
0 52687 77
0 87241 52
1 14374 39015
0 95565 56
0 56454 84
1 14153 27355
0 46780 60
0 80502 9
0 53124 46
1 31405 90876
0 3364 47
1 40723 67778
1 62742 76368
1 78608 80556
1 32170 35610
1 230 67065
0 79287 24
0 97810 97
1 45709 68239
0 7211 33
1 47213 83426
1 20218 94145
0 42284 15
0 65958 41
0 49325 49
1 1752 92225
0 58959 85
0 75924 14
0 27074 51
1 21325 72973
0 62669 33
0 1980 0
1 26599 84539
1 16859 32841
1 14176 49389
1 25710 62526
0 26471 71
0 88174 4
0 18826 6
1 3345 14584
0 88947 25
1 99075 99123
0 99369 84
0 20809 85
1 46212 63662
0 81744 17
0 6411 71
1 35533 37184
1 62781 99930
1 14949 35773
0 17630 83
0 88362 38
0 53486 80
1 6423 45650
0 61601 80
1 10960 74521
0 82869 75
1 24168 45754
1 31027 32367
0 7097 25
0 5319 19
0 36018 1
0 26640 6
1 33891 46056
1 20001 30268
0 11694 42
0 72629 35
0 79794 10
0 54557 51
0 15773 48
1 63779 87711
1 69476 91193
0 40146 1
1 27737 41941
1 27228 28671
1 29989 87611
0 99703 46
0 3175 31
0 80619 4
0 87333 72
0 26879 84
1 27143 68742
1 11335 54289
1 58193 89287
1 16391 66196
0 78515 75
0 44297 58
1 25747 51946
1 34720 87586
1 1384 44047
1 34540 98864
0 14578 84
1 69048 91656
0 69699 5
0 42735 59
1 1565 94381
0 25456 59
0 75261 54
0 83882 90
0 11505 78
0 33282 25
0 52727 2
1 8566 68260
0 29020 38
1 31107 33118
0 61342 0
0 56170 18
0 98433 12
0 63980 16
0 16743 62
1 19989 94574
0 21081 86
1 77438 79169
0 11790 97
1 11764 61595
1 42216 64726
0 28408 90
0 96502 37
1 31596 94368
1 41257 90689
1 35147 56183
0 33594 0
0 64503 30
0 30846 4
1 59022 61136
1 19821 92586
0 10968 60
0 45328 15
1 75752 93065
1 46414 97239
0 98199 90
0 72625 4
0 91961 37
0 32932 26
0 64310 45
0 76465 78
1 13320 51908
0 93701 15
1 26938 39491
1 54450 98648
0 82254 82
1 11360 66380
1 19400 87017
0 40115 54
1 18144 96877
0 97452 34
1 27085 86671
1 7565 75536
0 19868 87
1 63952 79274
1 64956 76205
0 32366 20
1 12973 99927
0 80931 40
1 4987 28694
1 11897 55994
0 55855 36
1 10054 63057
0 70578 43
1 33787 73944
0 2253 27
0 23483 91
1 16020 91294
0 78753 99
0 69709 76
1 26748 65880
0 62952 1
1 47442 70263
0 2203 58
0 85124 84
1 7985 86106
1 91780 99436
0 60265 31
1 25419 52486
0 29443 41
0 74126 56
0 93934 25
1 7008 83225
1 86061 93590
0 84693 6
1 6897 45093
1 40073 88326
1 43724 52790
0 3384 90
0 1481 56
0 83779 0
1 53843 89734
1 29946 91205
1 1311 24628
0 63551 87
1 58577 95252
0 13320 65
0 13246 84
0 80299 66
1 34933 69311
0 82081 39
1 51432 90301
1 49810 65547
0 82034 48
1 56247 56818
1 25826 38716
0 63849 74
0 22205 49
0 34072 25
1 74318 74786
1 1116 37391
0 53403 61
1 2056 4075
1 78355 78703
1 8721 24423
1 16491 28775
1 61525 95967
0 85277 85
0 80738 15
1 36681 71228
0 78669 15
0 61006 75
0 89383 11
0 13947 75
1 49972 93857
0 69384 4
1 47136 78900
0 60564 78
1 13832 25822
0 35652 23
0 4845 68
1 40658 85044
0 42025 74
0 17342 39
1 8109 37225
0 44436 78
0 7648 32
0 42071 20
1 13059 59828
0 61244 82
0 27286 15
0 23405 20
1 71223 83747
0 38444 70
1 39427 58768
0 46678 11
1 52086 88788
0 67889 99
0 40068 99
1 1550 88861
1 23960 66752
1 4986 5652
0 76086 6
1 11764 99276
1 32003 53078
0 55379 34
0 46362 3
0 29924 71
1 95313 96401
0 14810 16
0 59265 72
1 55226 74212
0 15910 61
0 34183 67
0 90680 20
0 70798 87
1 40387 64686
1 25756 51634
1 21608 39205
1 16445 68771
1 19355 57223
1 23173 41921
0 50933 54
1 7528 44698
0 56293 36
0 16463 47
0 90114 81
1 41795 69212
0 78305 71
1 64081 95748
0 27649 65
1 25439 57825
1 51392 89212
0 24294 10
1 26877 93103
0 15114 61
0 52686 90
1 28659 74575
0 4146 40
1 31881 64615
1 4490 27621
0 68081 41
0 96194 53
1 44457 85131
0 2499 95
0 75158 49
0 54424 50
0 8762 44
1 26398 40879
0 58145 43
1 20573 93027
1 32887 66192
1 47021 50071
1 64175 72014
0 10574 71
0 18927 48
0 87757 25
0 17663 38
1 17448 91030
0 88251 24
1 22813 99162
0 68151 79
1 31263 32200
0 1284 18
1 85208 91396
0 13046 8
1 3634 78355
1 44799 91082
1 65931 76017
0 81163 16
1 44840 55280
0 27167 4
0 77574 57
0 16863 90
0 36124 5
0 26110 23
0 44170 55
1 5310 39840
0 72176 73
0 18564 34
0 43516 98
0 23546 73
0 32280 98
1 29387 38844
0 72528 13
1 438 91165
0 94762 20
1 710 27352
1 48338 90449
1 26878 87391
0 63908 87
0 91549 65
1 44240 55138
0 92012 92
1 39222 56125
1 32840 53721
1 2282 95372
1 35168 81276
1 20716 63660
0 96497 98
0 33134 79
1 77930 94437
0 14126 15
0 67302 52
0 21244 76
0 9869 38
1 52108 58230
1 51802 57804
0 14707 46
1 60997 67200
0 47577 71
0 11400 38
0 82746 57
1 23072 62217
0 69530 7
0 19799 57
1 61925 65156
1 7401 98986
1 35878 55280
1 3187 88163
1 13288 13381
1 87141 92078
0 67685 31
1 8205 37200
0 24101 54
0 45017 81
0 17710 75
1 85020 91385
0 38899 65
1 52646 95138
1 29480 92691
1 64901 88225
1 39618 79284
0 41255 43
0 78530 36
1 82074 84485
1 1707 66776
1 63920 88215
1 39306 58063
1 12545 85418
1 62530 98194
0 81775 83
0 55209 30
0 13883 71
0 54363 35
1 63499 78414
0 78222 6
0 32244 87
0 82259 73
1 47741 64465
1 41796 55457
1 28691 34723
0 33889 61
1 56474 62306
0 16055 41
1 95610 97851
1 70108 77062
1 65151 90361
0 92430 92
1 62290 63649
0 44071 86
1 30873 94695
1 19210 32321
1 18349 86394
1 22247 63267
1 18319 92136
1 69793 72370
1 39610 73532
0 42070 9
0 98706 62
0 7421 85
1 41169 77959
0 98780 80
1 5551 36605
0 44949 26
0 96187 90
1 49867 69573
1 67095 69341
0 55747 54
1 13605 34842
0 58864 66
1 23468 69177
0 74523 40
0 62505 37
0 99870 25
1 69033 76835
1 48801 83491
0 74928 99
0 6583 97
1 46788 57703
0 68947 37
0 35323 73
1 944 55138
1 17658 61237
1 68021 75057
1 11119 45577
1 20280 84130
0 23315 97
1 74195 89728
1 57348 93505
0 47626 88
0 62946 78
0 4458 88
1 57978 69808
1 7994 50385
0 43179 45
1 11248 94023
1 30661 73992
0 14057 91
0 51312 29
1 19472 67796
1 5442 94386
0 24814 16
0 71951 51
1 70 67714
1 10298 41355
1 22646 38990
1 59781 72172
1 12269 45386
1 23195 49292
1 61031 72781
1 24338 78633
0 3317 8
0 32456 56
1 5021 14493
0 87497 53
1 2379 61773
0 7357 14
0 65425 12
1 26431 86823
0 43689 50
0 88 97
1 30739 98513
0 26450 90
0 33877 68
0 89414 44
0 91838 48
1 262 12500
0 85657 67
1 7586 94714
0 11785 54
0 30919 61
0 39681 96
0 66184 69
0 73136 30
1 28766 55395
0 22315 45
0 53677 80
1 63038 69076
1 12063 64086
1 45287 78555
1 16648 63078
0 8013 12
0 91620 75
1 29127 59970
1 77728 77919
1 4095 56006
1 43188 98545
0 65626 89
0 77900 89
0 56520 36
0 14296 41
0 71725 46
0 98403 28
1 17675 74689
0 89679 56
0 3815 66
1 33970 96214
0 76163 80
0 96763 37
0 66054 46
0 11297 57
0 22514 67
0 77375 80
1 56740 58181
0 18101 87
0 92898 89
1 25469 97608
1 6457 60177
1 83319 88912
1 36655 67283
1 5125 86019
0 83225 47
0 9006 78
0 11310 96
1 10349 18843
0 74947 52
0 54043 60
1 55742 92980
0 83910 91
1 9626 26062
0 35941 78
0 56465 19
1 66017 67131
1 58333 94660
1 17652 45385
0 41257 28
1 8403 75480
0 50571 20
1 52284 82629
1 52103 78787
1 43061 78373
0 34940 14
0 87320 10
1 13521 96171
0 15095 47
1 38054 51335
0 23388 54
0 75866 69
1 12545 68090
1 30854 94024
0 71383 78
0 72412 6
0 12758 8
0 5251 97
0 22146 15
1 36304 97012
1 86273 94876
0 92525 74
1 76547 88261
1 2082 18318
1 93127 98257
1 2417 94815
1 17410 88509
0 69239 87
1 39204 52492
0 51184 40
1 72116 78981
1 27705 90871
1 32756 41043
0 71406 77
0 52723 53
0 10156 28
0 93702 94
1 7025 58852
0 78780 35
0 22501 70
0 56140 45
0 38088 89
0 69159 19
0 67635 28
1 42432 61623
1 3972 68920
1 18906 94511
1 14705 21020
1 26330 86297
0 45323 89
0 3997 6
1 1271 92527
0 26380 21
1 33489 57207
1 21337 70542
0 2057 21
0 28935 15
1 4497 52222
1 3301 68331
1 36019 40240
0 78419 31
0 68149 5
0 47298 83
1 47278 71073
0 90556 69
0 98736 9
0 75560 75
1 48681 68027
0 49926 35
1 24825 28848
1 42444 86465
0 57673 68
1 13264 81599
0 13324 72
1 13849 46298
1 22859 80706
1 83186 86754
0 32779 52
1 29715 45853
0 75323 66
0 34598 69
0 7194 26
0 37422 23
1 61545 85329
1 28877 80466
1 40408 98401
0 9230 97
0 75601 96
0 58261 82
1 4684 93556
1 52215 54424
1 2506 90424
1 47739 63345
1 41839 55128
1 46258 55075
1 16975 96909
1 52493 67443
1 52438 90047
1 22788 58345
1 12097 76979
1 3888 12064
1 3340 68639
1 18871 75075
1 33025 79452
1 19638 82007
0 21426 3
1 3593 81881
0 17149 35
1 26645 93222
1 51984 62011
1 19679 56154
0 23148 39
0 93015 94
0 51058 95
0 57912 98
1 3832 25726
0 78560 6
1 64192 84973
1 22909 72230
1 22454 94389
0 14964 82
1 45392 88216
0 5559 50
0 76608 7
0 40051 73
1 23955 35952
1 77898 83997
0 90361 47
0 65528 2
0 41334 45
0 16399 35
1 31812 56674
1 798 10770
1 18091 28782
1 7166 36568
1 14506 27014
0 2475 67
0 77409 36
0 14699 10
1 59976 67189
1 34190 48006
1 31518 90281
1 45135 92625
0 65576 78
0 85192 94
0 64440 29
1 76347 91454
1 31624 45543
0 42088 12
1 19453 20858
0 641 65
1 78697 97721
1 4951 89740
0 65137 90
1 61340 64356
1 21257 45998
0 85635 68
0 98760 83
1 24882 92432
0 88526 57
0 83144 99
0 68315 32
1 53348 73412
1 5435 96755
1 44727 73512
1 51000 80145
0 99373 38
1 19999 80743
0 53670 29
1 77541 90692
0 69646 54
1 65400 73856
0 72232 36
1 27399 68456
1 19958 74597
1 46733 81913
0 54707 36
0 44455 7
0 79923 34
1 70461 98168
1 80999 82617
0 56576 80
1 22941 92515
1 12756 61332
1 57250 80714
1 229 39985
0 39451 56
1 10765 93684
1 15943 50444
1 11288 50686
0 65005 26
0 65772 85
0 23689 27
0 32556 41
0 93342 92
1 13143 33739
0 87767 58
0 66069 85
1 35058 49889
1 6732 34514
0 9874 83
0 54263 97
1 22203 34980
1 52103 88411
1 74843 94259
0 43173 39
1 730 30998
1 37371 94284
0 38707 32
1 54713 83993
1 66142 95386
0 68169 92
0 49080 55
0 50890 52
0 42727 83
0 41406 84
1 68 84273
1 93100 95574
1 21224 99482
1 52680 86155
0 80186 32
0 66856 94
0 35564 27
0 64730 22
1 6575 48581
0 14906 64
1 42239 89521
0 80383 33
1 33375 40895
1 5892 64758
0 42691 77
0 1235 74
1 38773 98804
1 6005 52949
1 38242 73463
1 51984 65189
1 6341 56233
1 63787 70877
0 26689 58
1 22507 42279
1 9569 81875
1 9793 72083
0 58063 38
1 449 90202
1 37777 59013
0 33341 11
1 78245 81281
1 46907 93126
0 50648 78
0 8553 77
0 84763 1
1 62930 72719
0 45111 83
1 15697 61217
1 36684 75513
1 32443 35942
0 98449 82
1 54076 60324
0 83477 32
1 42410 86940
1 21334 55954
0 53384 37
1 11443 37761
0 3479 79
1 53548 90138
0 3719 12
0 66328 57
0 33339 13
1 26117 40883
0 52794 6
1 65019 89285
0 5223 36
0 31898 6
1 46243 95658
1 25901 91916
0 47764 78
1 9067 24057
1 18145 66825
1 48801 77525
0 87074 97
0 58742 7
0 58310 25
1 40073 51483
1 72015 81998
1 70801 96108
0 17302 77
0 26111 72
0 97033 54
1 8757 63769
0 32164 55
0 83995 18
1 21315 85229
1 57315 83640
0 85735 86
0 84981 60
0 34462 11
1 46459 51710
0 92986 74
1 10871 86903
0 20114 23
0 35271 40
1 65562 67462
1 37300 58810
0 9763 63
0 17374 56
0 88736 58
1 29238 77081
1 12557 54174
1 52125 97878
0 81789 91
0 75447 70
1 66510 78198
0 57801 68
0 9627 7
1 30439 87442
1 72051 98940
1 62623 82719
0 52390 24
1 28103 83028
1 2750 32841
1 4190 67496
1 19150 39003
0 16186 63
0 25018 92
1 60944 69683
0 19726 46
1 11886 92686
0 20363 31
1 3439 45995
0 65936 54
0 35871 10
1 1001 31792
1 17749 33288
1 89670 93880
1 57548 86425
0 59563 56
1 18401 80109
0 84199 54
0 84990 86
0 55251 54
1 64054 92610
1 14627 65335
0 33716 99
0 47081 83
0 52326 50
0 60169 57
1 53582 87225
1 10909 22404
0 33836 7
0 4337 38
0 73682 20
1 23877 45306
1 23829 28800
0 81944 30
1 64087 82084
1 26513 92955
0 48329 94
1 12403 51506
0 32067 43
1 42247 90523
0 3419 98
1 60499 72217
0 55438 14
0 39710 99
0 82096 66
0 24087 10
1 35043 81778
1 30850 48941
1 5463 83060
0 47018 12
0 69789 98
0 25 82
0 58616 69
1 76738 91482
0 94284 98
1 25322 68124
0 9078 19
0 74712 20
1 59856 84889
1 16345 51058
1 20748 34064
1 60782 90142
0 90749 8
0 84520 66
1 54431 80106
1 48650 94537
0 92647 71
0 94528 34
1 17985 91743
1 22269 79062
0 61213 10
1 72262 78918
0 33456 44
0 81062 7
0 80774 11
1 39244 92510
1 31485 41433
0 30806 13
1 21201 34506
1 30892 83288
1 56359 85495
0 31675 49
1 29030 75789
1 45830 76452
1 28283 94936
0 35980 60
0 76064 98
1 78338 80689
0 81302 14
1 3305 40299
1 7421 32009
0 58942 1
0 57040 84
1 89561 90163
1 27340 79752
1 48476 90880
0 97855 31
0 73241 31
0 86381 17
0 10399 44
1 61080 66342
0 25523 24
0 24512 20
1 18349 71800
1 66783 73179
0 77976 60
1 3726 76411
1 3400 16635
1 50268 57969
1 32410 46699
1 17903 72914
1 28319 31227
1 11637 79148
0 55136 23
1 35133 47524
1 7330 77932
0 53121 37
1 43391 43968
1 62393 72383
0 57063 8
0 603 74
0 14523 39
0 59142 94
1 3321 9969
1 30976 61304
1 34700 77272
1 60433 99031
0 70573 43
1 51008 79972
0 35913 18
0 39644 87
1 6064 30423
0 93105 70
0 51567 99
0 71963 95
1 36218 72979
0 21077 81
1 95486 97643
0 91154 10
0 13550 61
0 32647 89
1 19308 57472
1 10825 24860
0 94617 56
1 16799 61158
1 15086 61704
0 59786 16
1 28108 91802
1 45028 98273
1 23143 88964
0 46512 75
1 48074 70876
0 70375 64
0 69253 44
0 84556 82
1 24984 74228
1 25038 62104
0 30388 4
1 7178 42331
1 37885 38345
0 89123 97
0 43917 30
0 95786 86
1 15355 36849
1 4008 59089
1 1852 23457
1 59055 82985
0 2994 44
0 95458 62
1 33242 40684
1 6362 31306
1 57280 94964
1 30270 78157
1 46923 80886
0 14390 57
1 18484 94743
0 73931 66
0 53345 4
1 66533 70212
0 98255 7
0 73502 64
0 40445 27
1 19838 64793
1 39154 80818
0 44121 73
0 36254 47
1 63430 80723
1 5956 11099
0 70179 50
0 98884 63
0 49185 79
1 32163 93465
1 40311 99848
0 59309 36
1 41497 46611
0 88968 51
0 31451 39
0 91487 11
0 47393 99
0 20032 44
1 52087 66336
1 20684 64815
1 21556 39769
0 3311 50
0 3258 83
0 41394 72
0 17200 62
0 70652 84
0 58545 52
0 87147 9
1 50469 66772
0 47719 59
0 24249 80
1 15170 82317
0 69851 42
0 66572 54
1 70897 73538
1 45784 62599
1 67691 83647
1 9753 64552
1 24588 76120
0 41351 67
1 5248 48683
0 3895 42
0 65510 10
1 24121 59365
1 42997 99027
0 65037 23
1 11597 55574
1 31048 89127
0 88226 40
1 44796 52719
1 12038 35003
1 57163 58097
0 67913 79
0 22553 98
1 12387 33402
0 67769 96
0 66804 88
0 70257 64
0 93723 39
1 77191 93666
0 61083 40
0 10504 18
1 4284 85118
0 12380 21
1 26329 75672
0 34425 76
1 29435 90977
1 40213 42806
1 29281 95932
1 14629 86190
1 11741 74832
0 30955 84
0 58523 87
1 23975 84085
