100000 100000
1 358 35325
0 9629 0
0 18188 1
1 51154 78963
1 18034 54159
1 405 28758
0 79944 0
0 46373 0
0 13130 1
0 81060 1
0 87869 0
1 56572 57039
1 11102 92716
0 92855 1
0 70639 0
1 60760 72151
1 54664 79942
1 44088 74952
1 42227 63894
0 58482 1
0 80850 0
0 55449 1
0 38985 1
1 39529 77459
0 93348 0
1 40525 41630
0 15810 1
1 31664 37573
0 32664 1
0 94003 0
0 97207 0
1 19377 72696
1 51454 85748
0 80326 1
0 98613 1
0 17886 0
1 19004 89050
0 9868 0
1 63613 94582
0 97322 1
1 30716 92540
1 88148 88516
0 93611 1
1 60961 84722
0 78962 0
0 73242 0
0 65062 1
1 43941 52550
1 48275 95894
0 38972 0
0 59089 0
1 73659 86569
1 42136 88221
1 58033 89135
0 88089 0
1 7905 16756
1 19228 74726
0 57140 1
0 52270 0
1 79089 90442
1 2044 74455
0 71075 1
0 35656 0
0 47941 0
0 2774 0
1 72961 89496
0 48515 0
1 55994 96310
0 99613 1
0 26002 0
1 27524 64312
0 40729 1
0 70958 1
0 70360 1
0 61636 0
1 26717 46069
1 36370 64033
0 60972 1
0 24952 0
1 57974 58233
1 72564 82811
1 21850 73609
0 49192 1
1 14154 21267
1 41518 59580
0 53709 0
0 49123 0
0 40405 1
0 5916 0
0 29217 0
0 50146 1
1 61359 66050
1 54772 61981
1 24389 60689
1 23818 86980
1 12963 88599
0 76000 0
1 63781 70365
1 28282 40670
1 46378 88686
0 41600 0
0 95657 1
0 11612 0
0 79423 1
0 65150 1
0 51263 0
0 17588 1
1 39275 73737
0 24106 1
0 66000 1
1 57769 82408
0 13746 1
0 11056 1
0 81270 1
0 66466 0
1 67077 74534
1 1589 54732
0 46296 1
1 11346 58992
0 14308 0
0 52078 0
1 65904 97575
0 85078 0
0 31110 0
0 86759 0
1 26437 89635
0 16529 1
1 40843 42420
0 26530 1
1 17264 90802
0 44053 0
1 15543 44873
1 35072 86951
1 35894 70307
1 4513 68982
0 19413 0
1 45458 87658
0 7766 0
0 66338 0
1 41906 97703
1 86804 94199
0 94408 0
1 6033 50819
1 18194 63600
1 93874 95468
1 51436 53097
0 81659 1
0 25001 1
0 31869 1
1 16132 63596
1 66448 83927
0 53305 1
0 60870 0
1 28393 81733
1 60672 68048
1 62164 75430
1 12701 21835
1 51497 64970
0 80887 1
1 29424 48798
0 71002 1
1 6772 43348
1 4741 8449
1 17910 76982
1 60529 96912
0 46798 0
1 1067 98756
1 39304 62765
1 12961 33119
0 32622 1
0 64109 1
0 37162 1
0 28544 1
1 18575 70029
0 94405 0
1 10387 93887
0 51393 0
0 1959 0
1 45851 92124
1 58053 90572
0 69658 0
1 9115 31689
1 56914 59497
1 17140 68806
1 65847 94354
1 40002 55893
0 2790 0
0 8090 1
0 75042 0
0 5895 1
0 6682 1
1 46411 95455
0 77098 0
0 87309 0
1 12835 18098
1 6636 43665
1 22756 68504
1 4204 97888
1 62213 63173
0 16781 0
1 15023 51425
1 28160 29786
1 4452 43983
1 57713 81751
1 49506 66592
0 55387 1
0 36287 0
1 75589 75965
0 37984 0
1 11079 46996
0 3540 0
0 60048 0
1 15329 36616
0 77586 0
0 45752 0
0 75770 0
0 64705 1
1 2962 57024
1 52733 57029
1 68484 69394
1 10568 88702
0 15855 1
0 80269 0
0 96058 1
0 72668 0
1 23572 61348
1 41633 91825
1 37638 41644
0 22745 0
1 31740 66338
0 22475 0
0 42865 1
0 13515 1
0 33562 0
0 35262 0
0 59356 1
1 82349 97899
0 74311 1
0 38919 0
1 43676 48763
0 94118 0
1 36016 88742
0 39125 1
0 20723 0
0 38018 1
1 18552 58822
0 81067 0
1 9597 99480
0 51658 0
0 87406 0
1 22465 78200
0 81328 1
1 37911 64100
1 7175 40095
1 46759 77852
0 82865 0
1 17299 31987
1 75531 94323
0 38372 0
0 79306 0
1 56655 77571
0 85127 0
1 18887 71332
0 9841 0
0 43530 1
0 78037 0
0 77275 0
0 23124 0
1 1129 18275
0 89518 0
0 81729 0
0 4637 1
0 24547 1
1 17140 31727
1 42633 69209
0 15566 0
1 16143 80941
0 75341 0
0 7001 1
0 43401 0
0 65982 1
0 16028 0
0 50863 0
0 91000 1
0 20112 0
0 89779 0
0 32833 0
0 20737 0
1 6577 95975
1 8950 88294
1 76332 93739
1 17066 41476
0 98101 1
0 14332 0
1 33270 80440
1 65169 69664
0 1412 0
1 626 16738
1 55468 58741
1 5961 75436
0 63042 1
1 4461 54381
1 52177 55448
0 60120 1
0 45420 1
1 74547 87755
1 21873 62212
1 27069 87475
0 24133 0
1 14678 84142
1 7724 91556
1 401 64848
0 35337 1
0 53385 1
1 10575 14624
0 62948 0
1 15427 16862
1 45093 69166
0 51900 1
1 9464 42457
0 41536 1
0 56073 1
1 8839 66455
1 15274 72715
1 28586 76364
1 21610 26620
1 8102 82141
1 14220 84399
1 24072 82274
0 98725 0
0 90560 0
0 93105 1
1 34396 71750
0 38280 0
1 32718 60128
1 38022 54824
0 68580 1
1 63838 93634
0 17564 1
0 529 0
0 76896 0
0 45805 0
0 32305 0
0 88614 1
0 62980 0
1 70667 93807
0 90241 0
0 7245 1
1 52921 76613
1 33082 57756
0 64276 0
0 86759 1
1 54079 55448
0 25083 1
1 13911 63603
1 9319 98543
1 13265 18069
1 37450 96325
0 83938 0
1 30222 34956
1 24582 83323
0 65085 1
0 65187 0
0 41018 0
0 63718 0
1 51090 98122
1 27040 38438
0 47920 0
1 35050 61936
0 61131 0
1 64354 68181
0 99310 1
1 25734 30877
1 45983 93191
0 65891 1
1 81263 84139
1 13176 84970
0 51331 1
0 56433 0
0 54081 0
1 83734 94487
0 90480 0
0 25160 1
0 52632 1
1 40378 83180
1 1164 30519
0 33394 0
1 2048 88444
1 56724 75508
0 57961 0
0 95141 0
0 61969 0
1 13662 35770
0 98299 0
0 55505 0
1 36466 82208
1 6563 67709
1 30832 72329
0 10008 1
0 13651 0
0 82843 1
0 61936 1
1 45865 98303
0 42095 0
1 79707 85680
1 29800 94352
1 43446 49276
1 89499 97709
1 53485 60890
1 16853 87464
1 45637 94645
0 21377 0
1 1008 89721
0 58965 0
0 49168 1
1 76257 84960
1 780 60331
0 86864 1
1 73926 76178
1 35224 95482
0 58279 0
1 18838 85226
0 70035 0
0 71789 0
1 62047 98420
0 38358 1
1 59939 78402
1 20410 76210
1 51640 60125
0 21347 1
1 76213 90092
1 70623 75485
1 81580 87140
1 19066 24566
1 11785 21642
0 73111 0
1 50401 55812
1 20999 78450
1 51192 61454
1 34017 88776
0 41905 0
1 6050 68834
1 83 90745
1 22469 96228
1 27019 83489
0 71210 1
0 24853 0
0 53141 1
1 45828 95985
0 13330 0
1 50444 62362
1 30002 90803
0 4333 1
1 7749 9887
0 27659 1
0 36703 0
1 88848 94170
1 1385 37079
0 62194 1
0 32212 1
1 23300 61733
0 38986 0
1 78476 86614
1 65915 82542
1 58691 72968
1 68887 72400
0 53617 0
1 10313 67456
0 50926 0
0 8339 1
0 90115 0
0 93346 0
0 28485 0
1 56947 62234
1 11458 79623
0 64959 1
1 9543 61715
1 7933 40607
1 12042 78390
0 75511 0
0 93137 1
1 5427 73406
0 28751 0
1 69747 95529
1 43293 74019
0 38509 0
0 83528 1
0 58058 1
1 35749 40792
0 10577 1
1 48025 82130
1 8773 35573
1 43505 73433
1 12927 40889
1 32008 41700
1 41330 50886
0 9706 0
0 59051 0
0 75060 0
0 92811 0
1 70086 87794
1 23213 89566
0 49878 1
0 37625 1
1 50117 72501
0 70576 1
1 5405 21457
1 36788 86684
0 85863 0
0 51973 1
0 48422 0
0 43373 1
1 54690 78595
1 85317 88487
1 5416 85363
1 60819 62338
0 33550 1
0 48351 0
1 32141 81974
1 29756 71944
0 72724 1
0 22416 0
1 7275 60896
1 38734 66880
0 26083 0
1 53019 67874
0 25422 1
1 55358 96921
1 22880 53529
0 53822 0
1 28478 91967
1 39847 97736
1 34957 40587
0 72440 0
1 19546 56530
0 10367 0
0 92976 1
0 27120 1
1 60899 94101
0 88934 0
1 34795 63482
1 43291 77983
1 2495 60877
0 76715 1
1 7242 41997
0 74288 1
0 44858 1
1 62837 88877
1 32154 84575
0 44503 0
0 88686 0
1 64302 88511
1 614 85618
0 31370 1
1 44436 77281
1 6902 88300
0 2143 0
1 47430 61688
0 12339 1
0 50955 0
1 25943 26304
1 71136 81104
1 19646 62539
1 25953 62606
0 57824 1
0 49212 1
1 16921 34129
0 31302 0
1 31670 61677
0 55520 1
1 31945 80297
1 12774 86039
0 2596 1
1 58362 98837
0 32517 1
1 19514 32433
1 37361 63616
1 16306 69103
0 8861 0
1 1352 88442
1 29913 87778
1 3712 60552
0 91634 0
1 53737 65218
1 63150 83270
0 75412 0
1 38509 46362
1 43772 46105
0 60884 1
1 5941 24258
1 9726 80369
1 53392 71170
1 29038 89414
0 78732 0
1 84674 95792
1 60280 85145
1 21412 23195
1 14243 91345
0 46880 0
1 16990 67843
0 55873 0
0 32303 0
0 94896 0
0 62213 0
1 53771 59286
1 13274 86246
0 76759 1
1 12880 56610
1 8660 48541
0 28290 1
0 13198 0
1 40945 53363
1 69605 75681
1 44668 53120
0 91236 1
0 16770 1
0 26365 1
0 92273 0
0 46421 0
1 33515 91181
0 77353 1
1 52736 96737
1 86789 86876
1 74555 93713
1 77649 79685
1 53177 84986
0 4976 1
1 20494 51245
1 3791 69221
0 78380 0
0 222 0
1 4969 7222
1 69116 72143
0 56010 1
1 18664 25876
0 34449 1
0 28544 1
1 8217 25956
1 18854 38595
1 6749 18537
1 20073 62379
1 5564 87074
0 67799 1
0 63702 1
1 39396 72340
1 22281 54203
0 62337 1
1 67619 75718
1 24200 94925
1 15160 78471
0 32555 1
1 81108 99062
0 99682 0
1 6899 50860
1 67668 78375
0 75491 0
0 16918 0
0 59499 0
0 58307 0
1 2506 59610
0 32681 0
0 28539 0
0 79629 1
1 51055 53081
1 50241 61500
0 80996 0
0 13451 1
1 37243 46266
0 68390 0
1 19234 92496
1 56996 74468
1 29808 95791
0 54681 0
1 50386 63002
0 99664 0
0 39498 1
1 53156 58896
0 79856 1
0 24923 1
1 32968 98805
0 34794 1
1 6414 39202
1 3811 24785
0 49728 1
1 38515 73613
1 28825 37809
0 62687 1
0 68612 1
1 14445 24961
0 33942 1
0 4609 0
0 39743 0
0 70267 1
0 85454 1
1 38228 94586
1 63023 96979
0 63585 0
0 41966 1
0 30439 1
0 55453 0
1 1537 98743
1 14937 76496
1 26026 80039
0 19565 1
0 44721 0
1 38135 91551
1 29635 88285
0 79606 1
1 24405 60317
0 76950 0
0 38613 0
0 94628 1
0 97692 1
0 75140 1
1 3762 46625
1 59335 68959
1 24867 65166
1 43164 96348
0 81699 1
1 14365 44659
0 47032 1
0 31712 1
1 62424 66494
1 11531 78270
0 51495 0
1 37772 59210
1 19159 74193
1 31573 33771
0 95021 0
0 66792 1
1 42121 94389
1 17432 83961
1 59452 67623
0 67682 1
1 24960 39977
1 29433 73733
0 10121 1
1 36217 55443
1 47333 79135
1 29249 76594
1 44266 64282
0 55331 1
1 19575 96549
0 19169 0
1 5457 12113
1 54998 84511
1 50838 53973
1 41963 62213
1 52899 53862
1 10999 48186
1 40465 95571
0 70810 0
0 72071 0
1 43476 64782
0 55094 0
0 76386 0
0 94393 0
0 30804 1
0 1678 1
0 85744 1
0 61731 1
1 1010 82424
1 21912 36122
1 73615 96186
1 23670 45430
0 24713 1
1 1147 72562
1 34191 50360
1 34541 98625
0 89890 0
0 40555 1
0 7979 0
1 17149 26376
0 65716 0
1 65776 88940
1 66902 67139
1 42305 62088
0 65725 0
1 35216 45887
0 27368 0
1 75536 84243
0 48573 1
0 83512 1
1 60922 77102
0 3464 1
0 32113 1
0 26180 1
1 7482 23103
1 14213 61709
0 32412 0
0 42114 1
1 64946 85258
0 41206 1
1 4605 67903
0 5042 1
0 33949 1
0 62441 0
0 82350 1
1 8849 86320
1 82339 95284
1 27117 53830
0 56925 1
1 73260 96912
0 61283 0
0 43883 1
1 43306 85440
0 54059 1
1 56845 61642
1 83961 94746
1 31962 42366
0 94372 0
0 99945 0
1 26424 99886
1 28342 74601
1 17671 37509
0 92664 1
1 88043 96402
1 10032 21760
1 5522 8961
1 35458 47615
1 26915 51190
1 18260 68642
0 47654 0
0 34100 0
1 57860 99574
0 14212 0
0 93410 1
1 41462 90379
1 2517 62791
0 41671 0
1 81942 90528
1 29619 57935
0 53885 1
1 41297 86876
0 25751 1
0 71762 0
1 39347 54830
0 76323 1
1 26637 85930
0 38387 1
1 70082 92304
1 31326 88380
0 99580 0
0 29552 0
1 6884 98532
1 4249 9041
0 12153 1
0 38024 1
1 52592 85606
0 58978 1
1 73293 89977
1 14338 90392
1 43192 87379
0 72799 1
0 12177 1
0 94247 1
1 57721 64607
0 28207 0
0 85051 0
0 68669 1
1 55277 63276
0 31216 1
1 20675 79672
1 12863 20530
1 13290 79920
0 13813 1
1 39398 60401
1 27275 32176
1 11279 22943
0 79749 0
0 74590 1
0 89949 1
1 31008 66061
1 59390 99019
1 54548 99976
1 50907 54401
0 68690 0
0 34152 1
0 325 0
0 65851 1
0 50382 0
0 63621 1
0 4291 1
0 68646 0
1 2294 73194
0 53222 0
0 40729 0
0 51821 0
1 49465 72062
1 19383 26588
1 33389 42049
1 28480 99845
0 96764 1
0 75678 0
1 19509 88880
0 61138 1
1 9724 96411
1 20964 92146
0 32856 0
1 31742 32478
0 91656 1
1 22583 46555
0 40424 0
1 75567 92325
1 29833 63167
0 45503 0
1 7802 44819
1 39959 96518
1 13335 38346
0 40272 0
0 16773 0
1 18436 63275
0 90434 1
1 85781 87857
1 15287 47904
0 15716 0
1 22943 54809
1 56605 80135
0 84554 0
1 19420 47228
0 992 0
0 58378 0
0 98495 1
0 18200 0
0 595 0
0 24080 0
0 58000 0
1 34365 85804
1 7917 79649
1 51024 76228
0 17741 1
1 8021 24466
1 27859 78717
1 62344 85866
0 40264 0
1 24150 28688
1 20412 72375
1 14426 27061
1 48641 48937
1 7489 70507
0 96974 0
0 81713 1
0 22679 0
1 41082 41511
0 53490 0
0 39214 1
0 33642 1
0 20655 1
0 18061 1
1 56551 60986
0 25797 0
0 49148 1
0 19286 1
0 94949 1
0 135 1
1 55453 97360
1 64469 88368
0 49153 0
1 16560 45285
0 46586 1
0 18269 0
0 72919 0
0 27552 1
1 26525 61758
1 34816 43188
0 59509 0
1 48497 81091
0 91430 1
0 6999 1
0 30557 0
0 65061 1
0 97973 0
0 934 1
0 5257 1
0 90167 0
0 24671 1
0 45758 1
1 26062 81289
1 2793 54224
0 16547 0
1 39192 41882
0 63431 0
0 22708 0
0 89070 1
1 27237 58592
1 34769 95267
0 66020 0
1 9986 49405
0 84076 1
0 13853 0
0 1019 1
0 88385 0
1 49268 87022
1 4921 12638
1 7902 63539
1 58306 72847
1 2867 44879
0 89408 0
0 32243 1
1 48728 98418
1 36478 74136
0 86481 0
0 49457 1
1 31884 50801
0 16931 0
1 39065 71707
1 21957 84312
1 23074 45051
1 15041 82053
0 55972 1
1 18535 98577
0 52862 1
1 53108 59616
0 64243 0
0 81450 0
1 21474 89420
1 1675 89738
1 86416 92575
0 98236 0
0 50453 1
0 79199 1
1 10159 71437
0 16068 0
1 55630 67309
0 86007 0
0 79278 0
1 56514 91010
1 16821 39333
0 12045 1
0 60823 0
0 39399 0
0 88128 1
0 2599 1
1 15139 27479
1 31627 83663
1 36958 83237
1 30934 43249
1 34375 47451
1 15008 73633
0 17628 1
0 97104 0
1 7466 35570
0 56202 1
1 19331 88798
1 5627 61326
0 11863 0
1 61677 86969
0 58314 0
1 44653 46606
1 33337 41753
1 32731 54757
1 5664 25768
1 65274 87185
1 24629 99249
1 7088 58985
0 13079 1
0 94859 0
1 22630 80194
1 31884 97647
0 15629 0
0 31917 1
1 7168 84199
0 96027 1
1 19845 76379
1 47319 48187
1 21976 52976
1 27071 63149
1 21296 83014
0 69885 1
1 11026 55831
0 61730 1
0 18552 1
1 37279 55931
0 1935 0
0 10562 1
0 96444 0
0 46998 1
0 50157 0
0 91659 0
1 11591 37753
1 19828 34974
1 22598 86433
1 40020 47231
1 12000 79725
0 58558 1
0 16722 1
0 44774 1
0 484 0
0 31862 1
0 39465 1
1 61611 67788
1 16902 43294
0 59097 0
1 60936 80285
1 60848 77346
1 1913 64964
0 69999 0
1 5841 20596
1 35457 54376
1 60352 64569
0 62718 1
1 81714 91582
1 2961 79467
1 25002 99872
0 30127 1
1 5585 18315
0 45092 0
0 77403 1
1 73422 76174
1 7738 79473
1 28514 74203
1 1959 20946
0 78827 0
0 96303 0
0 72690 1
0 35366 0
0 34211 1
1 86201 92062
1 11328 34242
1 19400 33823
1 90218 94538
0 61547 1
1 15799 91303
1 18925 91304
1 14114 51615
1 6647 12918
1 16748 22750
0 24866 1
0 24756 1
1 54754 85050
0 30153 0
0 17960 1
0 91937 1
0 89936 0
0 91685 1
0 29340 1
1 8206 55303
1 59092 93195
0 95540 0
1 2973 24911
0 1195 0
1 20151 32598
1 47080 47404
1 16230 51625
0 13956 0
1 51346 94245
1 9410 37593
1 28901 66553
1 29320 81705
1 42136 64573
0 17164 1
0 87978 0
1 3035 13221
0 9512 1
0 91305 1
0 88262 1
1 8188 43731
0 51877 1
0 94028 1
0 25557 0
1 1620 56722
0 97548 1
1 9642 23275
1 30978 92903
1 74387 75111
0 67594 1
0 34189 0
1 5722 58903
0 14814 1
1 33709 75887
1 18603 96129
1 31742 40203
1 55006 58375
0 48434 0
0 59038 1
1 33433 62537
0 68486 0
1 21486 60308
1 8785 26173
1 45337 59306
1 16038 82763
0 55723 0
1 20019 43219
1 20732 90339
0 96444 1
1 1800 3886
1 15209 79620
0 50112 0
0 18527 0
0 34374 1
0 47878 0
1 31296 71835
1 41613 83646
0 74667 0
0 69039 1
1 1977 39530
1 14795 67326
1 2100 26893
0 11726 1
1 26850 39018
0 99339 1
1 14074 89512
0 79309 0
0 61854 0
1 19897 31495
1 4100 22166
1 48721 72102
1 47771 61352
1 74897 77414
0 36626 1
1 20239 24654
1 5667 89728
1 22047 37860
1 28945 88728
0 93412 0
1 37825 77277
0 12936 1
0 32281 1
1 18182 67011
1 7797 17095
1 43261 71670
1 22817 67729
1 8955 97421
1 77396 84499
1 67868 85490
0 74075 1
1 15030 99696
1 1703 11704
1 27123 42608
0 47820 1
1 4471 62981
1 1169 89138
0 32747 0
1 71950 97501
0 81861 1
0 98364 1
0 57095 1
0 18970 1
1 68639 86201
1 653 88802
0 43257 0
0 80839 1
0 36606 0
1 39024 67525
1 3289 40858
1 11927 88011
1 3683 78314
1 24721 62474
1 59693 73068
0 96893 1
0 4374 0
1 12884 19387
0 63828 1
0 10622 1
0 44217 0
0 25909 0
1 5922 69916
0 61560 1
1 54418 76017
1 12680 54376
0 3985 0
0 95855 0
1 18672 54658
1 16683 64869
1 19977 28266
0 3875 0
0 76415 0
0 69186 1
1 48949 90145
1 36602 69781
1 75867 86114
1 33822 97326
0 3136 1
0 82981 1
1 70124 83685
0 1527 0
0 39006 0
0 5175 1
1 17325 37731
0 77949 0
1 5770 69730
0 63195 1
0 29771 1
0 7697 1
0 15477 1
0 54654 0
0 61134 0
1 63760 78521
0 82930 1
1 48794 73929
0 60223 0
1 39915 59296
0 98037 1
0 53612 0
1 15753 20396
0 63908 0
0 93712 0
0 2760 0
1 25801 95714
1 72155 84159
0 6267 0
0 79371 1
0 16005 0
1 23759 77846
1 76100 97426
1 73662 76947
0 35308 1
1 6577 98823
0 49478 1
0 48458 0
1 33677 86684
1 9429 17989
0 74562 1
0 39796 0
0 61646 0
1 6484 27805
1 39558 68948
1 57 92485
0 99432 1
0 39667 0
0 87417 0
0 61101 1
1 6180 46398
0 84601 1
0 78814 0
0 46642 1
1 20282 68449
1 965 14988
1 1195 9102
1 50995 58404
1 83798 94282
1 27280 55385
0 79086 1
0 21343 0
0 71784 1
0 1557 1
1 48949 62147
1 58721 85359
1 3166 44216
1 72914 89255
0 39561 1
1 30551 51459
1 42433 79625
1 1610 42971
1 33822 93615
0 30297 1
1 25501 38513
1 582 94148
1 46610 66732
1 25314 31539
0 16234 1
0 57287 0
1 49735 93499
0 73076 1
1 39617 41870
1 12977 46189
0 44297 0
0 57214 0
1 27177 62007
0 45449 0
1 3746 13972
0 37942 1
0 80865 1
0 18446 1
0 54353 1
0 48233 0
0 8403 1
0 85276 1
0 55795 1
0 20144 0
1 80322 82736
1 16623 95892
0 75792 1
0 71574 1
0 94628 1
1 44082 69443
1 35360 89056
0 19999 0
0 19774 1
0 78114 0
1 70332 70729
1 80151 94354
0 10088 1
0 28694 0
0 93723 0
1 30781 92460
0 41760 0
1 36412 49330
0 62582 1
1 1745 39532
0 11396 1
0 20101 0
1 26369 27816
0 16875 0
0 55164 0
1 60355 96792
1 12132 67476
0 76323 1
0 66926 1
1 49796 71726
0 33490 0
1 93391 96086
0 35123 1
0 97127 1
1 25471 27745
1 5941 72648
0 35584 1
0 48102 1
0 71913 1
1 51343 89837
0 32223 1
0 45025 1
0 59639 1
0 40297 1
0 31682 0
0 90541 0
0 55565 0
0 22964 1
1 30984 65428
0 29866 1
1 65059 96790
0 98316 0
0 40558 1
1 3659 55102
1 46280 71593
0 47984 0
1 11852 72529
0 3724 1
0 53335 0
1 24126 90026
0 78487 0
1 10911 49142
0 71441 0
0 91523 0
0 10461 1
0 79874 1
1 93313 96274
0 95768 0
0 98216 0
0 66242 0
1 10310 62739
1 8954 54536
0 22031 1
0 96822 1
1 51145 66900
0 13040 0
1 7960 62654
1 50994 72986
1 14358 17273
0 82766 0
0 58126 0
0 86474 0
0 21876 1
1 5647 42832
1 21117 54795
1 37582 85026
0 28430 0
0 77068 0
0 4243 1
1 11071 48961
0 5559 1
1 32818 33917
0 71776 0
1 17616 57428
1 22864 35877
0 49152 1
0 67894 1
0 59584 0
1 35849 61304
1 44983 50795
1 19737 27290
1 49527 62855
0 8228 0
1 17674 66759
0 85620 0
1 66372 90677
0 34752 0
0 13949 0
1 61023 84178
1 20961 32885
1 39830 73787
1 28947 93200
1 70404 79699
0 30817 1
1 30782 80446
0 87934 0
1 50007 65499
1 24470 91718
1 47628 94474
1 17006 35121
0 86540 0
0 99716 1
1 62681 93150
0 43603 0
1 40261 87185
0 44606 0
1 26327 74688
0 15191 1
0 18097 1
1 91077 93171
0 87432 1
1 8567 21943
0 71354 0
1 31900 32905
1 49486 68693
0 83629 0
0 33899 0
1 57555 90101
1 68378 81181
0 46587 1
0 1923 0
0 47673 0
1 5544 49784
1 75490 87674
1 26210 55054
0 6392 1
0 27085 1
1 22280 59661
0 29209 1
0 3406 0
1 64941 73181
1 57716 73453
0 98903 1
1 38357 40639
0 56798 0
1 69216 89167
0 83148 0
1 5973 19646
1 23400 50052
0 89995 1
0 93111 0
1 30123 36799
0 6990 1
0 36573 1
1 13738 90580
1 35306 42099
0 92401 1
1 1722 5446
1 32059 65456
1 5107 75151
0 97211 1
0 26780 1
1 8153 73432
0 21647 0
1 7832 26826
0 10389 1
1 20111 99743
1 12434 33830
1 25557 72639
0 21110 1
1 29746 82365
0 85898 0
0 35846 1
1 26726 43981
0 28602 0
0 82987 0
1 58947 61391
1 41665 92214
0 83447 0
0 55113 1
0 97826 1
1 28662 88992
1 7493 62080
0 45906 0
1 82907 93076
0 28004 1
0 35506 0
0 9130 0
0 57678 0
0 25360 0
1 855 23866
0 60033 1
1 88212 97101
1 23206 74116
1 8127 79078
1 3209 85623
1 2877 31767
1 10321 73487
1 26331 63324
0 83028 0
0 45803 0
0 29948 1
0 1886 1
0 5272 0
1 38877 44035
0 91489 0
0 4128 0
1 49451 72184
1 21445 41643
1 17955 26609
1 42115 56658
0 98727 0
1 57952 73946
0 33519 0
1 54210 63684
1 86983 91315
1 62534 88098
1 12275 92201
0 78518 0
0 54410 1
0 16764 0
0 19982 0
0 54192 1
0 57746 1
0 76880 1
1 48802 62569
1 20543 84697
1 12518 47111
1 49988 96666
0 14515 0
1 24870 75380
1 5198 14110
0 3981 1
0 38959 1
0 98300 0
1 61950 96277
1 2043 93325
1 20206 86056
1 26477 40306
0 45246 1
1 45123 50811
1 33453 82007
1 26954 40707
1 73654 94621
0 482 1
0 13783 0
1 33370 87824
1 2815 47386
1 58269 67258
0 48702 1
1 78325 85918
0 43916 0
0 98680 0
1 36906 61993
1 79639 91702
0 88787 1
1 10685 99549
0 96657 1
1 10382 51784
0 87836 1
1 13005 89995
0 43026 0
0 41219 1
0 46455 0
1 19344 95601
0 45870 0
1 37969 89132
1 20412 41377
1 90728 92934
0 18096 0
0 50675 1
0 33979 0
0 6036 0
0 53846 0
1 49526 64831
0 18135 0
1 11845 72237
1 43095 45648
1 9849 73782
0 30100 0
1 76000 83277
0 56674 0
0 34575 1
0 48060 1
1 1597 36716
1 68218 78995
0 80527 0
1 5643 90686
1 1555 38998
1 14052 79767
0 81309 0
0 85736 0
1 44462 54348
1 55881 79710
0 15698 0
0 22854 0
0 91019 1
1 3568 69568
0 9000 0
1 86458 96278
0 2018 0
0 63097 0
1 80888 98034
0 29955 0
0 61061 1
0 21930 0
1 6181 31800
1 14294 22054
1 17021 93046
0 98172 0
0 28291 1
0 69333 1
0 90699 1
1 65540 99852
1 11791 39133
1 212 51927
0 97274 0
0 70512 1
1 6509 69521
0 90013 0
0 20203 1
1 41588 67923
1 59965 63217
1 83427 85421
0 80655 1
1 11134 25527
1 24693 37762
1 12615 38331
1 23760 24441
1 56384 81946
0 90365 1
0 43910 1
1 17003 88819
0 30907 1
1 11529 33795
1 20357 35591
1 48236 55058
0 90804 1
1 8505 22717
1 19005 22048
0 1673 0
1 34052 72954
0 78930 1
1 36619 96727
0 77099 0
0 31680 1
0 8475 1
0 45298 1
0 83397 1
0 4355 1
0 18735 0
1 32213 43432
0 73041 0
1 62541 65275
1 42311 47635
0 47191 0
1 47589 72206
1 49277 89945
1 50202 58913
0 88779 1
1 10406 17677
1 58557 84475
0 12934 1
1 17711 27976
0 11728 0
0 42458 0
1 20309 52830
0 43655 1
1 40052 62998
1 44510 65698
1 10539 88505
1 16159 66778
0 40491 0
1 37507 54902
1 36618 65602
0 97983 0
0 4540 1
1 67009 96116
1 50538 71511
0 92213 1
1 28605 94404
1 59203 93479
1 40536 92412
0 4873 0
1 2564 78707
1 47987 48864
1 10237 11180
1 9679 45609
1 13699 25566
1 13407 75177
0 1899 0
1 35033 71142
1 23191 68358
1 18008 28408
1 1088 95237
1 57063 80601
1 7538 41188
0 477 0
0 41874 1
1 69251 73913
1 7922 69320
0 49725 1
0 43936 1
0 83775 0
1 21260 39336
0 71070 0
0 55098 1
1 57482 64155
0 45868 1
1 29154 66654
0 37852 0
1 52614 56710
0 54151 1
0 92285 1
1 47143 66707
1 9204 26175
1 27416 60185
1 32422 40091
0 3065 1
0 91703 0
1 18000 80650
1 16879 24512
1 4143 24413
0 22097 1
0 34251 0
1 69422 84459
1 2013 84158
0 1709 1
0 16369 0
0 18978 1
0 88516 0
1 30948 68067
0 33021 1
0 41530 0
1 39069 97105
1 40862 55015
0 47225 0
1 31187 39179
0 76208 0
0 51751 0
1 43314 87077
0 45017 1
0 27664 1
0 89795 0
0 54760 0
0 64482 0
1 181 80192
0 60028 1
0 84894 1
0 17774 0
1 30055 67913
0 66457 1
1 21515 82902
1 24597 99036
1 17636 72340
1 21550 66087
0 40403 1
1 58040 90432
1 5680 16140
0 99530 1
0 85345 1
1 7311 89999
0 58157 1
1 11526 13234
1 67707 93760
1 86145 94481
1 11791 20356
0 4720 1
0 26839 0
1 1001 71031
1 24629 60260
1 17178 59085
1 51351 73766
0 64721 0
0 4769 0
0 77417 1
0 30062 0
0 5481 1
0 79018 1
1 28007 40652
1 12625 72693
0 40269 1
0 51010 0
0 95879 0
1 32281 44940
0 24807 0
1 67527 87872
