9999 20000
1 2782 4485
1 1109 7880
0 5180 0
1 274 3608
0 7747 0
1 3257 6421
0 1737 0
0 4600 2
0 9834 0
0 9129 0
1 412 7229
0 9272 1
0 3645 1
1 4546 5493
0 2312 2
1 6264 6761
1 651 2156
0 177 0
1 113 9812
0 7380 1
0 8064 1
0 9255 2
0 2924 0
1 1154 2126
0 1431 1
1 2095 6059
0 5625 1
0 6492 0
1 3913 5694
1 299 3966
1 2085 9620
1 4407 6842
1 905 1385
0 7846 2
1 2101 7460
1 2623 2886
0 5377 0
1 4795 6581
1 7511 7624
0 1077 0
0 5726 2
1 3377 9354
0 170 0
1 2772 5225
1 2462 8051
1 951 1873
0 9502 1
0 2580 2
1 8455 8489
1 7627 7763
1 3411 4626
0 956 1
0 5449 1
1 1620 4205
1 3631 5641
1 3783 6596
1 7576 8216
1 2866 9233
0 8936 0
0 2005 1
1 2487 8954
1 1039 6062
1 4243 5634
1 2347 8359
1 4791 7319
1 157 4969
0 1800 1
0 2719 2
0 7129 2
0 8632 2
1 4792 6486
0 9056 0
0 1616 1
0 7636 2
1 8363 8621
0 2545 1
1 653 1233
0 4601 2
0 4546 1
1 5807 9136
0 4880 0
0 4158 0
1 3430 8271
1 1619 8370
0 4255 1
1 2014 4877
0 4588 1
1 366 4557
1 1046 7981
1 4619 8947
1 988 4387
0 3315 2
0 5974 1
0 1792 2
0 1993 2
1 6343 8843
0 1375 1
0 5655 1
1 1506 5973
0 3961 1
0 6915 2
1 6747 9258
0 5982 2
0 6586 2
1 4390 5942
0 6131 0
1 7624 8861
0 8136 0
1 471 5912
1 329 1890
0 7869 1
1 5610 8599
0 8055 0
0 1453 2
1 2675 8009
0 5583 2
0 7982 0
0 5185 1
0 6379 2
1 4732 7080
0 73 2
1 1964 5962
0 3002 0
1 4949 8044
0 1929 0
0 5274 2
1 2609 7089
1 2495 7784
1 1178 9376
1 804 8160
0 5451 0
1 5488 6069
1 7698 9659
0 339 2
1 2499 7647
0 8694 0
1 862 4801
0 71 1
1 6149 8978
1 3331 8796
0 353 1
0 927 2
1 1232 2725
0 8803 0
1 6647 6749
0 4518 1
0 6074 2
1 4393 8153
0 6231 1
1 306 9045
0 8244 0
1 3066 5761
0 9541 2
1 1788 5502
0 1114 0
0 5996 0
1 2533 9848
0 3738 1
0 4362 0
0 1136 1
0 7771 2
0 7772 0
1 3876 4483
1 6786 7598
1 4986 5129
1 274 3293
0 4519 1
0 5800 0
1 4260 9581
0 6424 0
0 3242 0
0 9259 0
0 929 2
1 4077 5511
0 2133 1
1 1408 4527
0 2458 1
0 5215 1
1 5383 8075
1 3891 4856
0 583 0
1 5247 9600
1 3296 5140
0 9362 0
1 1719 3597
1 9175 9563
1 1184 1581
1 4788 8896
1 5733 8584
0 798 0
1 1802 5055
1 603 8199
1 5949 6409
0 4379 2
1 3374 5374
1 4461 6072
1 2977 5321
1 1658 2868
1 5392 7157
0 8693 1
1 8677 9858
0 897 1
0 4984 2
1 929 3429
1 5552 6132
0 6302 2
1 810 8949
1 3170 7233
1 3417 6095
0 7382 2
0 8634 0
1 3828 6546
1 2121 6393
0 9754 2
1 322 9199
0 3322 0
1 51 4391
0 6133 2
0 7540 1
0 7248 0
1 4457 6318
0 9593 1
1 6338 8518
1 1012 7511
1 4744 9764
0 8544 0
0 6874 1
0 4370 0
0 9161 0
1 1424 6460
0 2902 0
0 4128 1
1 7402 9128
1 4202 9115
0 8063 0
1 2300 9329
0 1526 0
0 3219 0
1 7899 8884
0 6323 2
1 5147 6475
0 1379 0
1 8702 8870
1 3378 4816
0 501 1
1 1657 9370
1 5820 5907
1 4882 8257
1 1452 2533
1 1290 2375
0 8181 1
1 1026 2839
1 1065 2544
1 560 2585
1 8467 8786
1 4499 5927
0 7491 0
0 2493 0
1 1601 9574
0 2883 2
1 3198 6625
0 4714 0
0 3060 2
0 2380 2
0 2369 1
0 2548 1
1 2595 7297
0 5126 2
1 3047 3860
1 2931 4378
0 6945 1
0 8017 1
1 7451 8920
0 70 1
0 6232 1
1 4266 9349
0 4142 0
1 5959 8382
0 1223 0
1 2597 5281
0 8677 0
1 433 9715
0 3786 2
1 3783 5976
1 5389 5726
0 3854 2
1 3650 3935
0 3819 1
1 303 9265
1 2192 9236
0 5524 2
0 4785 2
0 3497 2
1 1042 2332
1 933 8414
1 6360 8671
0 1238 1
0 1780 0
0 365 2
1 101 3179
1 2131 8286
0 9716 0
0 2278 1
0 8769 1
1 3166 3386
0 5204 0
0 7105 2
1 3233 8130
0 4984 0
0 5945 2
1 2185 7779
1 2815 7615
0 8647 1
1 4790 8737
1 2188 7465
1 6344 6779
0 9931 1
0 4874 0
0 3533 0
0 9437 0
0 2362 2
0 5103 0
0 8001 2
1 387 5281
0 2980 0
1 8295 8997
0 3537 1
1 3717 7365
0 8879 1
1 6804 7033
0 5344 0
1 4807 8999
1 6093 8317
0 6162 0
0 5052 1
0 9284 1
1 1058 9031
1 1431 8188
0 2957 0
1 1664 4103
1 825 6932
0 2250 2
1 4754 8920
1 8770 9235
0 4118 2
0 8732 2
0 3814 1
1 4197 5940
0 2365 1
1 4903 5122
1 1486 6015
1 1141 4874
1 5812 7516
0 5291 1
0 9958 0
0 6033 1
1 1621 5523
1 5710 5727
1 7767 8611
0 745 1
0 9393 1
0 9251 0
0 3504 2
1 115 8746
1 3952 4517
1 3924 4355
0 1185 1
1 5865 9152
1 3273 9453
0 9133 2
1 6248 7509
0 7068 1
0 729 0
0 1072 1
1 3467 6316
1 1322 1647
1 8728 9422
1 3623 9584
0 1877 0
1 8168 8876
0 7689 0
1 1743 2556
0 7819 1
0 8892 2
1 8438 9941
0 9454 2
0 7013 0
0 2616 1
0 2349 2
1 1864 3715
1 5725 7706
0 2205 0
1 978 8135
0 5160 1
0 3056 2
0 7366 1
1 5297 6851
0 190 0
1 3966 7509
0 8162 2
0 3786 2
0 5297 1
1 2056 5586
1 2004 7203
1 240 1695
1 1905 2997
1 3759 3827
1 3562 8804
1 7934 9697
1 7487 8519
1 2466 2510
0 2751 2
1 5388 6109
1 7797 8554
0 1702 2
1 6476 8846
0 6058 1
0 7945 1
1 4197 8865
0 4165 1
1 5850 9889
1 2040 5819
1 1195 4291
0 6189 1
1 3110 9659
0 1842 0
0 5818 1
0 3564 0
0 9836 0
0 1249 2
1 2007 4887
0 7399 2
0 9267 2
0 8605 1
0 7327 2
0 5352 0
0 9041 0
1 126 9655
1 6941 7867
1 3481 8971
1 2851 8180
0 1006 0
1 6742 6742
0 4324 2
1 1065 8104
0 8420 0
0 5744 2
1 5137 6230
0 91 0
1 241 9694
1 3164 3483
1 1563 4018
1 583 3863
0 9198 2
0 7991 1
0 2945 2
1 929 4281
0 4754 2
1 3798 3911
0 3396 0
1 1218 3465
0 9378 1
0 6025 0
1 4733 9292
1 516 1539
1 2448 5611
0 8058 2
0 231 1
0 6075 1
1 6663 8816
0 2595 2
0 9675 0
0 1439 0
1 4796 9746
0 5278 2
1 930 8194
0 4534 2
1 1150 5794
0 7754 2
1 7519 7665
1 4650 7683
1 2154 8222
0 1114 2
1 6382 8785
1 1767 1958
1 256 639
0 834 0
1 4994 5449
0 5788 1
0 7681 0
1 3990 9390
1 6709 9835
0 5518 0
1 161 3134
0 2991 1
0 3777 1
1 5969 8781
0 7060 0
0 4736 2
1 3364 9101
1 7460 9273
1 3513 7551
0 2946 2
1 1648 7087
1 1466 4153
0 4691 2
1 437 4752
1 2476 3412
1 1056 1529
0 9792 0
1 3973 9080
1 2567 8280
0 6881 0
0 6301 1
0 8992 1
0 2257 2
0 5137 1
1 3380 5003
0 3618 2
1 3910 4520
1 5654 6933
1 248 4666
1 3391 9493
0 8148 1
1 3009 9144
1 1277 4172
1 106 3647
1 4195 8764
1 111 6169
1 80 5093
0 9854 2
1 4969 9916
1 3197 9141
1 648 7470
0 8611 0
0 4797 2
0 8999 2
0 7303 1
0 2550 0
0 4353 1
0 5324 0
1 185 4868
1 3779 4432
1 3622 9553
1 531 7297
1 4849 4978
1 4638 7486
0 710 1
1 4129 7044
1 4719 6507
1 1202 3045
0 186 2
0 886 1
0 6214 2
0 5694 1
0 5682 2
1 821 6637
0 5962 0
1 3190 4197
0 5545 0
0 1763 1
0 2747 1
0 4127 1
0 3535 0
1 2061 6210
1 332 3856
0 6864 0
1 393 8166
1 3455 4897
1 5140 7275
1 512 3327
0 1683 0
0 5872 1
0 7720 2
0 8001 2
0 4054 0
0 2374 1
1 1941 4395
1 2344 7777
1 5293 6866
0 9570 1
0 5375 0
1 1978 4936
0 2159 1
0 6102 0
0 1303 1
0 2308 1
1 2718 9069
1 2929 7138
1 781 1214
1 5651 9844
0 869 2
1 542 8400
0 5149 1
1 3919 4692
1 2017 7408
1 1070 4747
0 2834 0
0 5472 0
1 2720 3274
1 3921 5329
0 5869 0
0 5714 1
1 2721 4345
0 5943 0
0 6124 2
1 1439 6647
1 9232 9771
1 8923 9996
0 1790 1
1 2089 4392
0 37 1
1 7214 7813
1 496 8726
0 4016 1
1 3157 8164
1 3098 5836
1 1654 6524
0 4681 2
1 2699 5285
0 8427 0
1 5588 7199
1 3119 4348
1 2372 9524
0 769 0
0 4085 1
1 6998 8965
1 4561 5508
0 3400 2
0 7108 2
0 9432 2
1 1483 9971
1 383 1592
1 958 3754
0 4686 1
0 8365 2
0 2621 2
0 3262 0
1 7686 9487
1 5319 9424
0 7266 1
0 8733 2
1 1867 2414
1 7635 9995
1 3775 6035
1 7519 8003
0 3486 2
1 3126 7797
0 6457 0
0 3940 1
0 2993 2
0 7170 2
1 197 3832
0 3051 1
1 7952 9885
1 1653 9014
1 663 8878
0 6481 0
1 4656 8817
1 2494 9980
0 6315 0
1 4975 5704
0 48 1
1 2056 4524
1 7093 8094
0 5503 1
1 7986 8530
0 5324 1
0 5892 1
0 6136 2
1 7715 8176
1 1755 4196
0 4254 0
1 4809 9864
1 7883 9371
0 4203 1
1 3214 8676
0 2009 1
1 4762 8245
0 6320 0
0 7180 2
1 837 3827
0 1990 1
0 2611 2
1 4975 8230
0 8630 1
1 746 5374
1 7915 8249
1 2913 7327
0 6746 1
1 138 8546
1 5654 5760
1 6237 7345
0 8890 2
0 2462 2
1 2290 4758
0 4340 0
1 1952 9406
1 1805 1857
1 7037 8740
0 3528 2
1 8841 9439
0 2399 0
0 6351 2
1 843 2334
1 2785 8851
1 1814 6748
1 5194 5338
0 2489 0
1 3594 5116
0 1807 2
0 6997 0
0 5609 2
0 6551 1
1 7324 8872
0 5853 2
0 7980 2
1 4697 6450
0 3530 2
0 2835 1
1 6405 9376
1 2992 5738
1 6744 7336
1 1248 2504
1 718 5690
1 5790 9526
0 3454 2
1 6010 9453
1 7940 8224
1 1288 8312
0 3157 1
0 224 2
1 3205 5025
1 3545 8059
1 183 6680
1 319 542
1 1088 4106
1 3309 6013
1 3981 4111
0 532 2
1 1028 8885
1 4234 8475
0 3526 1
1 465 4012
0 2169 2
0 4275 0
0 1856 2
0 2665 0
1 6519 9321
0 3390 2
0 8192 1
1 3620 6346
1 2139 7975
0 3336 0
1 986 2775
0 678 2
0 2592 2
1 3605 5493
1 377 7641
0 7340 2
1 4038 6762
1 6692 7483
0 4029 0
1 7048 9857
1 2200 2982
1 2366 3400
1 4885 6214
1 2457 6733
0 1735 0
0 5956 0
1 4961 5300
0 3269 0
1 3448 5468
1 4631 9488
1 1907 4066
0 8058 0
0 8926 0
1 5916 9557
0 4245 2
1 5698 5930
0 836 0
1 3006 5959
0 7068 0
1 3447 6200
0 7049 1
1 8117 8569
1 1133 5857
0 8066 2
1 102 4790
1 1999 5982
1 5652 5904
1 1235 1301
1 658 1978
0 8533 0
0 1855 2
0 7896 2
0 18 1
0 6682 0
1 6225 7645
1 3812 7761
0 996 0
1 852 5363
1 160 4663
1 8433 9206
0 623 1
1 7134 7184
1 1801 3084
0 7018 2
0 1834 0
1 1177 4374
1 5130 8179
0 4749 1
0 4886 2
1 129 8770
1 785 9245
0 3355 2
0 4513 2
0 6813 1
1 4803 6678
0 3109 2
0 2678 2
0 5723 0
1 1873 4076
1 3559 6622
1 774 8455
0 566 0
0 5914 1
1 2386 7897
1 8418 8564
0 318 2
0 9148 2
0 910 1
0 6181 0
0 5806 1
0 1801 0
0 641 2
1 3796 6547
1 2060 9549
0 481 1
0 9223 2
0 4528 2
0 1123 1
0 3466 1
1 6610 8082
0 5138 0
0 9233 0
0 5688 0
0 2617 1
0 8124 1
0 2709 1
0 1818 0
0 1771 1
0 8579 2
1 5000 5320
0 8098 0
1 6606 7315
0 6421 1
1 8852 9815
1 100 4401
1 565 874
1 5526 7357
0 4799 0
0 9406 2
1 1249 9430
0 7935 0
0 789 2
1 254 3748
0 2748 1
1 6031 7932
0 136 2
0 1313 1
0 4871 1
0 6602 2
0 8251 2
0 591 2
0 5846 2
1 2334 5135
0 397 0
1 2883 3279
0 1015 0
1 8149 9647
0 601 1
1 3956 9244
1 7003 7010
1 1704 3641
0 3305 1
0 8562 2
1 5224 8006
1 1856 6464
1 2669 5949
0 8427 0
0 5378 2
0 7078 0
0 6907 1
1 1634 5076
1 53 7569
1 4776 9054
1 7191 9012
0 423 0
0 8011 2
0 3195 0
0 2453 1
1 665 5385
0 8573 2
0 7752 1
1 2305 5292
0 6732 0
1 1715 4859
1 562 9308
0 1492 1
0 1543 1
0 9536 1
1 1235 8665
0 4731 0
0 2654 1
1 5255 7036
1 4695 5348
1 2760 3917
1 2351 6423
0 4433 0
0 3170 1
1 7650 8554
1 4886 7794
0 5958 2
1 4276 6998
0 4885 1
1 9138 9703
0 3715 0
0 2153 0
0 1639 2
0 3388 2
1 3263 7061
1 7520 9899
1 1436 2742
0 658 1
1 613 1192
0 4153 0
1 3267 5723
1 6770 7309
0 9690 1
0 7079 0
0 3993 0
1 5188 6616
1 6637 8326
1 5299 9483
0 7563 0
1 2945 8242
0 9655 2
1 1144 3962
0 5042 0
1 4337 7547
0 7368 1
1 5399 7962
0 4121 2
1 3959 4336
1 6804 8991
1 3076 5430
1 3373 9092
0 7204 2
1 971 7343
1 8677 9580
1 1547 9396
0 2268 0
1 786 2429
1 2960 9187
0 9703 0
0 8612 2
0 6223 0
0 4914 2
1 5548 8984
1 5824 5946
0 170 0
0 1387 0
0 82 1
0 6231 1
0 482 0
0 6208 0
0 2882 1
0 7307 0
0 5394 1
1 2671 5727
1 5708 8392
1 4877 7156
0 3626 0
0 4383 2
0 6455 0
0 3949 0
1 300 2148
0 1250 0
0 9586 2
1 3994 9301
0 4350 2
1 4881 6176
0 6556 2
1 2933 9482
1 731 4568
0 3128 1
1 3324 5144
1 2084 3899
1 42 5504
1 476 3041
0 3027 1
1 3124 4080
1 9896 9940
1 2882 9231
0 4680 1
0 2966 2
1 3639 5011
0 7714 0
0 8197 1
0 5956 0
0 3956 2
0 639 0
1 5292 8469
0 6753 2
1 3367 6713
0 435 2
1 605 4540
1 578 8042
1 1282 7660
0 532 1
0 32 1
0 8023 2
0 2957 0
0 4250 2
1 1422 7399
1 5916 7532
1 725 9555
0 4348 2
0 9077 2
1 4109 4255
0 5033 0
0 5081 1
0 2253 0
1 1073 7046
1 1956 9029
0 7128 1
1 3244 7206
1 322 8268
0 2970 2
1 414 8202
1 2937 6388
0 896 2
1 4872 6462
1 1759 5867
0 2049 2
0 7552 0
0 4199 1
1 7658 9082
1 2248 2660
0 5468 2
0 5429 2
1 3376 9995
0 1865 2
0 5853 1
1 274 9878
1 7311 9358
1 6403 6769
0 8872 2
0 9448 0
1 1703 2865
0 4721 1
0 3182 0
1 1209 9128
0 7624 2
0 8057 1
1 1341 7628
1 3464 8204
0 3847 1
1 2768 3075
0 3111 1
0 7609 0
1 654 8102
1 1277 3464
0 8771 2
1 323 8571
1 6138 9266
1 3897 4907
1 2014 6509
0 4689 0
0 8624 2
0 6085 1
0 2746 2
1 18 3868
1 4266 5580
1 4873 5352
0 5475 0
0 8260 0
0 2198 1
1 2568 9922
0 9138 1
1 1361 8050
1 7617 9774
1 4797 6250
1 1172 4301
0 4677 1
0 7255 2
0 5836 2
1 2198 7028
0 5582 1
1 2863 9206
1 2117 4176
0 8868 1
1 7743 8326
1 3453 6918
1 1819 3366
0 9721 1
1 4134 4659
1 2326 9131
1 3374 3539
0 9919 0
1 2791 7181
1 9627 9951
0 9448 2
0 3052 0
0 7853 0
0 3565 1
1 326 2048
1 948 3890
1 1254 7426
0 4273 1
0 9985 0
0 1876 1
1 167 8229
1 9 2860
1 1813 3588
1 1799 2052
0 8991 2
0 6752 0
0 6751 2
0 6305 1
1 7403 7984
1 4996 5018
0 1814 1
1 3357 4196
1 824 9080
1 1892 4985
0 5670 2
0 5521 2
0 1031 2
1 3287 8512
1 5243 5403
1 3460 8067
1 4075 4403
1 166 5795
0 9092 2
1 164 5209
1 3362 4568
1 70 4322
1 324 1628
1 2991 8437
1 4932 8114
0 6971 0
0 493 0
0 5001 2
0 3443 0
0 8487 1
0 7240 2
1 2734 4997
1 2749 7381
1 3838 9208
0 1310 0
1 946 1669
0 284 2
0 5046 2
0 8774 2
1 6053 8600
1 6630 9553
1 5096 5995
0 8791 2
0 3738 0
0 3773 2
0 2278 0
1 5573 5636
0 7385 2
1 5398 8745
0 6856 1
0 2150 1
0 467 2
1 8477 8780
1 5804 6096
0 9864 1
1 7265 8857
0 9256 0
0 6174 0
1 669 2912
1 3535 3630
1 2186 5036
0 4665 0
0 6719 1
1 1142 3635
0 3254 2
0 1073 0
1 7872 8259
0 3247 1
1 6107 6960
0 5030 0
1 3308 8571
0 252 2
1 479 5236
1 1747 7901
1 277 294
1 1173 2468
0 4668 2
0 5706 0
0 5885 0
1 465 9816
1 4734 9852
1 8402 8788
1 163 4765
0 9216 2
1 3996 4985
1 5122 9634
1 1033 7032
0 8799 0
0 8871 2
1 5700 7817
0 1354 1
0 9497 2
0 2845 1
1 4402 5785
0 6770 0
1 1181 4469
0 347 2
0 906 2
1 2040 3138
1 5645 7258
0 8552 1
0 6877 2
0 4491 1
0 478 0
1 8684 9201
0 2791 1
0 8198 1
0 8126 1
1 8738 9317
1 2620 4528
1 3290 5262
1 3204 5656
0 7066 1
1 1337 7452
0 6278 1
1 1381 7660
0 5219 0
1 6819 8424
1 7293 8764
0 2503 1
0 7143 1
0 3804 0
0 3439 0
1 7716 8898
0 3877 1
1 6103 8959
1 2230 2348
0 4656 2
0 2904 2
1 7399 7880
1 5553 5793
0 9577 1
0 5190 1
0 4413 0
1 1947 4500
0 6814 0
0 2406 0
0 6342 2
1 298 4603
0 7713 2
0 357 2
0 5869 2
1 2477 4335
0 2709 2
1 1905 5567
1 516 3463
0 638 0
0 4366 2
1 2365 6059
0 7762 0
1 8247 8774
1 618 9438
0 2676 1
0 841 2
1 961 7385
1 280 435
1 765 7839
0 3003 2
0 3292 1
0 5855 0
1 4561 8411
0 8801 2
1 5285 5314
1 5965 8863
0 3129 1
0 76 2
0 7346 0
1 3418 3844
1 5607 5720
0 8752 2
1 2125 8386
0 4399 0
0 2725 1
1 5285 9804
1 1059 7577
1 1920 2212
0 6315 2
0 2823 0
0 9888 2
1 4518 9399
0 9804 1
0 4936 1
1 4651 7614
1 7877 9253
0 994 0
0 1945 1
0 2631 1
0 4644 1
1 6484 6911
1 3703 5747
0 640 2
1 2016 8797
0 6521 2
1 143 3234
1 8512 9272
0 4993 1
1 6730 9212
0 18 2
0 8866 1
1 7374 9855
1 3471 4376
1 2363 2490
1 1908 8148
1 114 1948
1 1646 4219
1 4772 6250
0 3939 2
1 6419 8077
1 1423 2281
1 1239 3848
1 1239 7807
0 4358 0
1 5610 7345
0 5727 0
1 1140 3300
0 7443 0
0 1865 2
0 5277 2
0 2753 2
1 3494 5175
1 582 799
1 3397 7424
1 1162 8410
0 2267 0
0 2315 0
0 3042 0
0 9824 1
1 77 2323
0 7355 1
1 202 2376
1 635 8175
1 6710 9241
1 5347 9465
0 6418 2
1 8665 9783
0 2716 2
0 5624 1
1 6792 8883
1 4351 6509
0 3589 0
1 9462 9495
1 2278 2744
0 3612 0
1 5355 9366
1 8049 9447
1 842 4922
0 3337 2
1 5966 7162
1 2837 8425
1 7753 9493
1 1157 9825
1 1352 5799
0 4849 1
0 8603 1
0 8658 0
1 7484 8216
0 9344 2
0 7346 2
0 9505 0
0 3319 1
1 7670 9757
0 5733 1
1 4646 5280
0 872 1
0 9086 0
0 78 1
1 4477 6864
1 237 9220
0 9125 1
0 8296 1
1 5842 6682
1 2369 9256
0 9161 0
0 3513 0
0 9184 0
0 3526 1
0 2723 1
0 9304 2
0 3248 0
0 392 2
1 2192 7649
0 5990 0
0 8016 2
0 2149 1
1 274 3694
1 2616 8105
0 7550 0
1 2678 5208
0 3578 2
1 5888 8607
0 6447 0
0 4835 2
0 4241 2
1 775 3174
0 5805 1
0 7177 0
1 1356 3480
1 378 2107
0 8917 0
0 4762 0
1 1575 9513
0 8420 2
1 2651 3645
1 1946 2447
1 2216 7386
0 3457 0
1 7116 9564
0 5983 0
1 1716 8582
1 4416 8160
1 2533 7186
1 3131 6364
0 8712 1
1 3309 6603
1 1125 3022
0 4508 1
1 4852 7543
1 3492 8761
0 4488 2
1 3775 7524
0 2788 2
0 6415 2
1 1275 9884
0 7745 0
1 41 1270
1 5049 8177
0 5806 2
0 2652 0
0 6450 1
1 262 1453
1 1461 9822
0 1309 0
1 1809 6431
0 8869 2
1 5335 5803
0 8197 0
0 4562 0
1 5219 7531
1 7076 9723
0 4246 1
0 3196 0
1 7880 7975
0 4664 1
0 9491 0
0 1518 1
0 7690 2
1 3027 5865
0 1322 0
1 3983 8263
1 7106 8593
0 8794 0
1 4078 7199
1 6066 9378
0 1242 2
1 502 5341
0 7792 1
1 145 3590
0 5593 0
0 6205 0
1 2100 5177
0 822 0
0 9392 1
0 4742 0
0 3039 2
0 296 0
1 2453 2866
1 361 1435
1 2938 6245
0 2986 2
1 65 2802
1 346 8403
0 9882 1
1 3675 7680
1 2020 2296
1 4757 8390
0 3513 0
0 9162 1
1 6294 7299
0 3293 1
0 5505 2
0 982 1
0 9105 0
1 3092 4013
1 1340 1870
1 5396 7869
1 3147 4308
1 5097 5849
1 4917 6683
1 2132 9907
1 2356 9003
1 4369 5246
0 9423 2
0 3616 1
1 72 5812
1 1592 2455
0 5328 0
0 3417 2
0 8377 1
0 1724 1
1 5558 5563
1 2926 4922
0 343 2
1 1009 3860
0 6576 1
0 199 2
1 970 1691
1 2605 8279
1 3772 6182
1 359 8757
1 2822 6371
0 9962 1
1 2085 4101
0 8423 1
1 3182 6858
1 1140 3034
0 7221 2
0 2394 2
1 7189 9467
0 6581 1
0 5159 0
0 9403 0
1 3428 7539
0 7446 1
0 2066 0
0 4142 0
0 9196 2
0 3307 2
0 2820 0
1 4610 9468
1 7903 9228
1 6829 7745
1 364 1414
1 5067 8859
0 3768 1
0 5925 0
1 2575 9633
0 653 1
1 1495 7213
0 1787 2
1 6731 7826
1 3939 6970
1 7867 8703
0 6924 1
1 1928 6459
1 1658 7383
1 258 5142
1 2302 8573
1 3383 5477
0 4160 0
0 6444 0
0 7473 0
0 7236 2
1 8790 9976
0 9284 0
1 2066 2955
0 2653 2
0 712 0
0 7913 2
1 1366 9003
1 2851 9364
1 7503 8133
1 3139 5090
1 2758 3614
1 885 4390
1 4169 7650
0 5954 1
0 1255 0
0 7491 2
1 1284 2139
1 2151 9582
1 2591 3559
1 2850 6486
1 8634 9405
0 3092 1
0 8129 2
1 8012 8413
1 2060 2902
0 9203 2
0 4237 2
1 4457 7176
0 625 1
1 5386 7882
1 1683 3652
0 3629 1
1 385 2540
0 4924 0
1 749 2751
1 1695 2950
1 1387 3019
0 3162 0
1 639 2108
0 1564 0
1 4456 5739
0 2636 1
0 4943 1
1 8110 9139
1 2683 7200
1 6363 7148
1 634 6382
0 7043 1
1 4220 7615
0 6237 0
1 2103 5134
0 4274 0
1 5907 8095
0 9700 1
0 7174 1
0 9800 1
0 6588 2
0 3161 0
0 5460 0
1 5983 8808
1 3987 9647
1 917 7583
0 452 1
1 422 1590
0 4261 0
0 5362 1
0 9203 1
1 5055 5582
1 4438 7694
0 5506 0
1 553 6636
0 9115 2
1 1682 2215
1 5702 9035
0 7524 0
1 3664 6241
1 1435 3728
0 5678 0
1 6315 6655
0 3169 0
0 3199 2
0 419 1
0 8708 1
1 2 1014
1 5988 9728
0 5887 1
0 1362 0
1 5378 8777
1 5675 9100
1 1689 3015
0 2913 1
0 1155 0
1 911 2346
0 2871 2
1 4094 6149
1 3815 6122
1 628 7939
0 5812 1
1 182 2543
0 7023 2
1 2098 8100
0 8816 0
0 7177 0
0 6179 1
0 6137 0
0 5695 2
1 38 7863
0 4341 2
1 3959 4332
1 3809 5172
0 2963 2
1 904 9522
0 4008 1
0 6845 1
1 829 6920
1 3429 3876
0 9296 2
1 578 1756
1 734 2211
0 549 1
0 6361 0
0 3155 1
0 931 2
0 2313 1
1 5152 6394
1 1439 6933
1 4488 9535
0 4361 2
0 8761 2
1 1081 5645
0 1708 0
0 215 1
0 8083 2
1 3858 7011
0 3321 2
1 8903 9060
0 8622 0
1 7217 8522
0 3326 1
0 6226 1
0 2719 2
1 5940 9694
0 3117 2
0 2766 0
1 883 9395
1 4453 9464
0 5591 2
1 8558 9526
0 5095 0
0 8996 2
1 606 6817
0 4443 0
1 313 2657
0 8283 2
0 7676 1
1 1962 2726
1 1959 9506
0 299 2
0 8120 1
1 4727 9429
0 3718 0
0 5996 0
0 3773 0
1 2374 9757
1 86 3745
0 7930 1
1 674 3593
1 3024 5576
0 9336 1
1 861 1309
1 3239 3666
0 2710 1
0 2650 2
0 4769 1
0 3919 0
0 4740 1
1 2023 8675
0 932 0
1 381 7747
1 1209 2507
0 9517 0
0 3674 2
1 1385 2239
0 4835 0
1 62 4771
1 141 6609
0 4299 1
1 774 7169
0 7638 1
0 1845 0
1 2582 4739
0 382 1
1 2935 9716
1 1109 6145
1 4008 9888
1 1459 3633
1 3155 9390
0 6884 0
1 4633 6640
1 2136 4222
0 5160 0
1 2295 8033
1 6491 8283
1 2151 9362
1 1422 5327
0 1740 1
0 9557 2
1 1622 9219
1 5920 9337
1 7901 8177
0 9344 2
0 2773 2
1 5416 8462
0 1588 2
1 5967 7406
0 8000 2
0 3616 0
0 5027 0
0 3645 2
1 3401 8166
0 3195 0
1 3151 3528
1 348 7061
1 6579 7951
1 1532 8043
1 2 8076
1 1797 7983
0 7507 0
0 2097 2
1 3271 7579
1 2922 7506
0 9391 0
1 2059 9747
1 925 2521
1 4866 5141
1 2868 6753
0 9534 0
0 509 2
1 1767 6470
0 6079 0
1 4272 7412
0 2983 2
0 2694 2
0 3883 1
1 5993 7266
0 5271 2
1 1728 2976
0 5029 2
1 6194 9453
0 628 1
0 4477 1
0 7853 0
0 4417 0
1 7907 8722
1 5651 6500
0 2575 0
1 1788 5953
1 1794 3481
0 3367 2
1 2147 9141
0 4962 1
1 868 6621
1 412 6563
1 2435 7818
1 269 2151
0 1850 0
1 2109 5848
0 5633 0
0 5654 1
0 1456 1
0 8646 1
1 265 7043
0 7928 2
1 1318 9183
1 4071 8467
0 451 0
0 8548 2
1 1980 3228
1 3394 5211
1 4456 5025
0 2300 0
1 1347 8475
0 4186 2
1 1595 2137
0 2332 0
0 2161 0
0 522 0
1 6296 7073
1 2947 6178
0 7276 2
1 1246 6788
0 1632 2
0 6330 1
1 2775 3756
1 973 6994
1 1407 7729
1 2898 8540
0 8897 2
1 1110 5048
1 3297 9288
0 9672 2
0 1220 1
1 6839 7236
0 4154 2
0 3468 1
0 3589 0
0 2762 0
1 3596 9785
0 2118 2
1 405 8669
1 6152 6552
0 3332 0
1 2020 5431
0 187 2
0 109 0
0 8133 2
0 2905 2
1 1703 2634
0 3442 2
1 960 2325
1 4591 7491
0 2715 0
0 8886 1
