10000 2000
0 4209 0
1 7231 8690
0 4558 0
1 806 4874
1 4199 4264
0 556 1
0 2919 1
1 4648 8825
0 1164 0
1 3724 3951
0 8993 1
1 3963 9495
1 5471 9273
0 1876 1
1 7254 8667
0 9938 0
0 3295 0
0 132 1
0 4568 1
0 5388 0
1 5535 8174
0 2340 1
1 7611 9284
0 22 1
0 3759 0
1 2420 8944
0 9991 0
1 5753 9564
1 3902 5040
1 5703 6903
1 3512 3867
1 2597 3789
1 8391 9798
0 3417 1
0 1956 0
1 817 2172
0 8728 1
0 2133 1
1 1488 6082
1 132 3407
0 7280 0
0 634 0
1 2688 4382
1 4326 9242
0 4656 0
1 3535 3985
0 7183 0
0 6056 0
0 9310 1
1 289 8853
1 4833 5748
0 1160 1
0 4600 0
0 1067 1
0 2557 0
0 5449 0
0 9266 0
0 7373 0
1 5491 7127
0 6596 0
0 9285 1
1 1734 9080
1 4771 5062
1 70 8139
1 8586 9054
1 2749 3706
0 7044 1
0 5398 0
1 17 9195
1 346 9767
0 3486 1
0 9878 0
1 6151 6382
0 3196 0
0 8862 0
0 3088 1
0 5393 0
1 2303 7152
0 699 0
1 6260 9327
1 2409 7605
0 4765 1
1 1307 7097
0 2301 1
1 3518 5333
1 836 8096
0 3795 1
1 2470 7426
0 8822 1
0 3544 1
1 887 6874
0 3772 1
0 7476 1
1 3178 7258
1 8902 9242
